dlga_start:blocked_agent|Diese Person scheint beschäftigt zu sein. Vielleicht sollte ich weiterziehen...
dlga_start:close_window.45|Hah! Auf einmal seid Ihr nicht mehr so tapfer, nicht wahr? Und jetzt belästigt mich nicht weiter.
; dlga_start:close_window.46|Very well -- you have won. Let all those present today witness that you have defeated me, and I shall abandon my suit of {s10}. Are you satisfied, you heartless bastard?
; dlga_start:close_window.47|Get up. Let all those present today witness that I have defeated you, and you are now bound to relinquish your suit of the {s10}. I will permit you one final visit, to make your farewells. After that, if you persist in attempting to see her, everyone shall know that you are a man of scant honor.
dlga_start:close_window.48|In Ordnung. Sie haben Ihren Standpunkt gemacht. Ich entschuldige mich für das, was ich tat.
dlga_start:close_window.49|Hah! Ihr seid unterlegen, {playername}! Nun verschwindet.
dlga_start:player_siege_castle_commander_1|Was wollt Ihr?
dlga_player_siege_castle_commander_1:player_siege_ask_surrender|Ergebt euch! Eure Situation ist hoffnungslos!
dlga_player_siege_castle_commander_1:player_hostage_surrender|Ich verlange eure Aufgabe im Austausch für die {s11} die sichere Rückkehr.
dlga_player_siege_castle_commander_1:player_siege_tributo|Ich biete eine ehrenvolle Vereinbarung, die Belagerung zu beenden. Zahlt uns einen Tribut, und wir gehen.
dlga_player_siege_castle_commander_1:close_window|Nichts. Ich verlasse Euch jetzt.
dlga_player_siege_ask_surrender:close_window|Kapitulation? Es ist ein Witz, richtig? Sie haben nur sehr wenige Männer, um die Festung zu stürmen.
dlga_player_siege_ask_surrender:close_window.2|Und ergeben? Hah! Wir können diese Mauern halten, bis wir an Altersschwäche sterben.
dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_reject|Ich gebe Euch überhaupt nichts. Gebt auf, oder bereitet Euch darauf vor zu sterben!
dlga_player_siege_ask_surrender_treatment_reject:close_window|Bastard! Wir werden Euch bis zum letzten Mann bekämpfen!
dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_accept|Sie werden freigekauft werden und Ihre Soldaten werden Leben. Ich gebe Ihnen mein Wort.
dlga_player_siege_ask_surrender_treatment_accept:close_window|In Ordnung. Unter diesen Bedingungen biete ich Ihnen meine Kapitulation an.
dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_accept|Sie haben mein Wort. Sie werden nicht angegriffen werden, wenn Sie das Fort lassen.
dlga_player_siege_ask_leave_unmolested_accept:close_window|Nun gut. Dann übergeben wir Euch diese Burg. Heute mögt Ihr gewonnen haben, aber das letzte Wort ist noch nicht gesprochen.
dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_reject|Auf keinen Fall. Ich brauche die Geiseln als Garantien.
dlga_player_siege_ask_leave_unmolested_reject:close_window|Dann werden wir das Fort bis zum Tod verteidigen. Diese Unterredung ist beendet.
dlga_player_hostage_surrender:close_window|Wir fallen nicht auf Euer Komplott rein! Wir kämpfen bis zum letzten Mann!
dlga_player_hostage_surrender:close_window.1|Unser Lord würde uns niemals verzeihen, wenn wir das Angebot annehmen würden. Wir müssen kämpfen.
; dlga_player_hostage_surrender:player_hostage_surrender_accepted|Well, we will leave {s12} to you in exchange for our lord. Proceed with the exchange.
dlga_player_hostage_surrender:close_window.2|Unser Lord würde uns niemals verzeihen, wenn wir das Angebot annehmen würden. Wir müssen kämpfen.
dlga_player_hostage_surrender_accepted:player_hostage_surrender_accepted2|Ich habe euren Lord frei gelassen. Jetzt verlassen Sie {s12}.
dlga_player_hostage_surrender_accepted2:close_window|Nun gut. Wir überlassen Euch diesen Ort. Heute habt Ihr gewonnen.
dlga_player_hostage_surrender_accepted:player_hostage_surrender_accepted3|Nein, ich habe mich entschieden, bei unserem Fürst zu bleiben.
dlga_player_hostage_surrender_accepted3:close_window|Dann werden wir diesen Ort bis zum Tod verteidigen. Diese Unterredung ist beendet.
dlga_player_siege_tributo:player_siege_tributo2|Vielleicht... können wir eine finanzielle Lösung finden.
dlga_player_siege_tributo:close_window|Tribut? Hah! Dass ich nicht lache! Von uns kriegt Ihr nichts.
dlga_player_siege_tributo2:player_siege_tributo_reject|Zahlt oder bereitet euch auf den Tod vor!
dlga_player_siege_tributo_reject:close_window|Bastard! Wir werden Euch bis zum letzten Mann bekämpfen! 
; dlga_player_siege_tributo2:player_siege_tributo_accept|I see that we have reached an agreement. I demand {s4} peningas.
; dlga_player_siege_tributo_accept:player_tributo3|All I can offer you is {s4} peningas in coins, rings, and other treasures.
; dlga_player_tributo3:player_tributo3_1|I see. Then bring the treasure now, and we'll go.
dlga_player_tributo3:player_siege_tributo_reject|Das ist ein lächerlich kleiner Betrag. Du machst dich über mich lustig und wirst das bitter bereuen.
dlga_player_tributo3_1:close_window|Sehr gut.
dlga_lord_prison_break:lord_prison_break_confirm|Ich bin gekommen um euch hier raus zu holen.
dlga_lord_prison_break:close_window|Vergesst es. Nur bleiben Sie einfach nur ruhig.
dlga_lord_prison_break_confirm:lord_prison_break_confirm_2|Dem Himmel sei Dank! Ich weiß nicht, wie lange ich es hier noch ausgehalten hätte.
dlga_lord_prison_break_confirm_2:lord_prison_break_confirm_3|Warte, wie werden wir entkommen? Die Garnison wird uns in dem Moment angreifen, in dem wir aus der Tür treten. Ich kann versuchen, sie zurückzuhalten, aber ich sag es lieber gleich. Sie haben mir nichts anderes gegeben als wässrigen Brei und ein paar Brocken und ich bin nicht so kräftig, wie ich es sein könnte.
dlga_lord_prison_break_confirm_3:lord_prison_break_confirm_4|Bleib einfach hinter mir und versuch dich aus Kämpfen herauszuhalten.
dlga_lord_prison_break_confirm_3:lord_prison_break_confirm_4.1|Trotz Eurer Schwäche brauche ich Eure Hilfe. Ergreift eine Waffe und steht mir zur Seite.
dlga_lord_prison_break_confirm_3:close_window|Haltet Euch einfach heraus.
dlga_lord_prison_break_confirm_4:close_window|Lasst uns gehen, {s14}!
dlga_start:freed_lord_answer|Ihr habt mich befreit. Dafür stehe ich auf ewig in Eurer Schuld, mein Freund.
dlga_freed_lord_answer:freed_lord_answer_1|Du wirst nirgendwo hingehen, 'Freundchen'. Ihr seid jetzt mein Gefangener.
dlga_freed_lord_answer_1:close_window|Dafür werde ich Euren Kopf eines Tages auf einen Spieß stecken, du Bastard!
dlga_freed_lord_answer:freed_lord_answer_2|Ich könnt gehen, wohin es euch beliebt, Herr.
dlga_freed_lord_answer_2:close_window|Habt Dank, teure/r {reg59?lady:sire}. Ich vergesse niemanden, der mir einen Dienst erwiesen hat.
dlga_defeat_lord_answer:defeat_lord_answer_1|Ihr seid jetzt mein Gefangener.
dlga_defeat_lord_answer_1:close_window|Ich ergebe mich Euch.
dlga_defeat_lord_answer:defeat_lord_answer_2|Ihr habt ehrenhaft gekämpft. Es steht euch frei zu gehen.
dlga_start:party_encounter_lord_hostile_attacker|{playername}!
dlga_start:party_encounter_lord_hostile_attacker.1|Halt!
dlga_party_encounter_lord_hostile_attacker_2:close_window|Wir werden euch bis zum bitteren Ende bekämpfen!
dlga_party_encounter_lord_hostile_attacker_2:lord_recruit_1_relation|Wartet! Es gibt dort etwas, dass ich mit Ihnen privat besprechen muss.
dlga_party_encounter_lord_hostile_attacker_2:party_encounter_offer_dont_fight|Gibt es keinen Weg, diese Schlacht zu vermeiden? Ich möchte nicht mit euch kämpfen.
dlga_party_encounter_lord_hostile_attacker_2:close_window.1|Nicht angreifen! Wir ergeben uns.
dlga_party_encounter_offer_dont_fight:close_window|Ich schulde Euch einen gefallen. Gut... in Ordnung. Ich werde Sie dieses eine mal gehen lassen.
dlga_start:supported_pretender_talk|Ich erwarte Ihren Rat, {playername}.
dlga_start:pretender_intro_1|Kenne ich Euch?
dlga_pretender_intro_1:pretender_intro_2|Mein Name ist {playername}. Zu Ihren Diensten.
dlga_pretender_intro_1:pretender_intro_2.1|Ich bin {playername}. Vielleicht habt Ihr von meinen Heldentaten gehört.
dlga_pretender_intro_3:pretender_rebellion_cause_1|Ich dachte {s11} regiert {s12}.
dlga_start:pretender_start|Grüße, {playername}!
dlga_pretender_start:pretender_rebellion_cause_prelim|Was war Eure Geschichte wieder, {reg65?meine Dame:mein Herr}?
dlga_pretender_rebellion_cause_prelim:pretender_rebellion_cause_1|Ich muss Ihnen etwas sagen.
dlga_pretender_start:pretender_discuss_rebellion_1|Ich möchte mich Eurer Sache anschließen und Euch helfen, Euren Thron zurück zu erobern!
dlga_pretender_start:pretender_end|Wenn ich mit Sven Bull Neck fertig bin, werde ich mich vielleicht eurer Sache anschließen und Ihnen helfen, den Thorn zu erobern.
dlga_pretender_start:pretender_end.1|Ich muss nun gehen.
dlga_pretender_discuss_rebellion_1:pretender_discuss_rebellion_2a|Seid Ihr Euch sicher, dass Ihr der Aufgabe gewachsen seid {playername}? Die Rückforderung meines Thrones wird kein leichtes Unterfangen sein. Die Fürsten unseres Reichs haben alle einen Treueschwur auf {s11} geleistet. Solche Treueschwüre auf einen Thronräuber sind selbstverständlich ungültig, und wir können damit rechnen, dass manche Fürsten mit uns gemeinsame Sache machen werden, aber nichtsdestotrotz steht uns ein äußerst schwerer Kampf bevor.
dlga_pretender_discuss_rebellion_2:pretender_discuss_rebellion_3|Ich bin bereit für diesen Kampf.
dlga_pretender_discuss_rebellion_2:pretender_end|Ihr habt Recht. Vielleicht sollte ich etwas mehr darüber nachdenken.
dlga_pretender_discuss_rebellion_3:close_window|Ich habe keinen Zweifel daran, dass Eure Unterstützung für meine Sache von Herzen kommt, {playername}, und ich danke Euch dafür. Trotzdem glaube ich nicht, dass unser Unterfangen viel Aussicht auf Erfolg hätte. Wenn Ihr Euch auf dem Schlachtfeld einen Namen als hervorragender Feldherr machen könnt, würden unsere Freunde nicht mehr zögern, sich uns anzuschließen, und unsere Feinde würden sich hüten, gegen uns die Waffen zu erheben. Wenn die reif ist, werde ich Euch aufsuchen, doch bis dahin wird es wohl klüger sein, den Thronräuber, {s11}, nicht offen herauszufordern.
dlga_pretender_discuss_rebellion_3:close_window.1|Unterstützt Ihr nicht schon die Sache von {s17}? Wahrlich, Ihr müsst einen ausgeprägten Gerechtigkeitssinn haben. Dennoch muss ich ablehnen, ich werde kein Teil Eures Spiels sein.
dlga_pretender_discuss_rebellion_3:close_window.2|{playername}, Ihr habt bereits {s15} den Treueschwur geleistet. Aus diesem Grund kann ich Euch nicht gestatten, für meine Sache zu kämpfen, damit mich meine Feinde dann bezichtigen können, ich sei eine Marionette von {s16}. Nein, wenn ich den Thron von {s17} erlangen will, muss ich es durch die Rechtmäßigkeit meiner Forderungen und die Unterstützung meiner Untertanen allein schaffen. Wenn Ihr mir helfen wollt, müsstet Ihr Euch zuerst vom Treuerschwur an {s15} entbinden.
; dlga_pretender_discuss_rebellion_3:close_window.3|You are a monarch in your own right, {reg59?my lady:my lord}. If you were to back me, I would be merely your puppet.
dlga_pretender_discuss_rebellion_3:pretender_rebellion_ready|Ihr seid ein fähiger Krieger, {playername}! Aufgrund Eures Rufs als Feldherr und der Rechtmäßigkeit meiner Sache werden uns die Adligen und das gute Volk von {s12} sicherlich in Scharen zu Hilfe kommen. Die Zeit zum Handeln ist gekommen! Ich werde mit Euch kommen, und zusammen werden wir den Thronräuber, {s11}, stürzen und seinen blutigen Händen den Thron entreißen. Zuerst jedoch müsst Ihr mir einen Treueschwur leisten und mich als Euren Lehnsherr akzeptieren, {reg65?meine Fürstin:mein Fürst}.
dlga_pretender_rebellion_ready:lord_give_oath_2|{reg3?Fürstin:Herr}, ich bin bereit, mich Eurer Sache zu verpflichten. 
dlga_pretender_rebellion_ready:pretender_end|Lasst uns noch etwas länger abwarten.
dlga_lord_give_conclude_2:close_window|Also auf in den Kampf! Unsere erste Aufgabe ist es, eine Festung zu erobern und andere Fürsten zu überzeugen, mit uns gemeinsame Sache zu machen. Reitet voran!
dlga_pretender_end:close_window|Dann gehabt Euch wohl.
dlga_start:lord_event_choose_friend|Mir ist zu Ohren gekommen, dass Ihr Euch mit diesem {s43} angefreundet, genannt {s6}. Glaubt mir, diesem Mann dürft Ihr kein Vertrauen schenken. Ihr solltet keinen Umgang mehr mit ihm haben.
dlga_lord_event_choose_friend:lord_event_choose_friend_renounce|Ich versichere Euch, {s65}, {s6} zählt nicht zu meinen Freunden.
dlga_lord_event_choose_friend_renounce:lord_pretalk|Das ist frohe Kunde, {playername}, denn sonst hätte ich um Eure Sicherheit gefürchtet. Solltet Ihr auf {s6} treffen, so seid auf der Hut und glaubt ihm kein Wort.
dlga_lord_event_choose_friend:lord_event_choose_friend_defend|{s6} ist ein ehrenvoller Mann - Ihr habt kein Recht, so von ihm zu sprechen!
dlga_lord_event_choose_friend_defend:lord_pretalk|Wie Ihr meint, {playername}. Ihr mögt zwar ein Narr sein, aber zumindest ein loyaler Narr. Mit {s6}s Loyalität ist es wahrscheinlich anders bestellt ...
dlga_lord_event_choose_friend:lord_event_choose_friend_neutral|Ich möchte nicht in Euren Zwist mit {s6} hineingezogen werden.
dlga_lord_event_choose_friend_neutral:lord_pretalk|Hmmm, wie Ihr wünscht, {playername}. Vergesst nur nicht, dass man in dieser Welt Freunde braucht, und wenn Ihr niemals Partei ergreift, werdet Ihr niemals welche finden.
dlga_start:lord_start.4|Meine Fürstin, mein Herz ist erfüllt von Freude, Euch wieder zu sehen!
dlga_start:lord_start.5|Meine Fürstin, ich bin Euch stets ergeben zu Diensten!
dlga_start:lord_start.6|Wenn das nicht mein tapferer Recke {playername} ist …
dlga_start:lord_invite_player_monarch_1|Nun, {playername}. Ich bin gewillt, Eure freche Selbsternennung als {König/Königin} zu übersehen, und Euch mit allen Ehren als einen meiner Vasallen in meinem Reich zu begrüßen. Sollen wir mit dem Treueschwur fortfahren?
dlga_lord_invite_player_monarch_1:lord_invite_2|Ja … mein Fürst.
dlga_lord_invite_player_monarch_1:lord_enter_service_reject|Nein. Dieser Schwur wird mir im Hals steckenbleiben.
dlga_start:lord_invite_1|{playername}, ich habe Euch erwartet. Eure Heldentaten sind mit zu Ohren gekommen. Als ich fortwährend von Eurer Tapferkeit und Eurem Heldenmut hörte, war ich mir sicher, einen würdigen Vasallen gefunden zu haben.
; dlga_lord_invite_1:lord_give_oath_under_oath_already|However, you are already oath-bound to serve {s5}, are you not?
; dlga_lord_invite_1:lord_invite_1_1|I sincerely hope you will become a lord of the realm.
; dlga_lord_invite_1_1:lord_invite_2|Thank you, {s65}. You honour me with your offer.
dlga_lord_invite_1_1:lord_invite_2.1|Es ist gut, wenn mein wahrer Wert erkannt wird.
dlga_lord_invite_2:lord_invite_3|Gewiss. Lasst uns nun auf die Förmlichkeiten verzichten, {playername}; seid Ihr bereit, mir die Treue zu schwören?
dlga_lord_invite_3:lord_give_oath_2|Jawohl, {s65}.
dlga_lord_invite_3:lord_enter_service_reject|Nein, {s65}. Ich kann Euch jetzt nicht dienen.
dlga_start:lord_female_pc_marriage_proposal|Meine Fürstin, ich habe viel über unser Gespräch kürzlich nachgedacht. Es ist an der Zeit, Euch zu fragen: Wollt Ihr mir die Ehre erweisen, meine Gemahlin zu werden?
dlga_lord_female_pc_marriage_proposal:lord_marriage_proposal_female_pc_next_step|Jawohl, ich will.
dlga_lord_female_pc_marriage_proposal:lord_female_pc_marriage_proposal_postponed|Lasst mich etwas länger darüber nachdenken.
dlga_lord_female_pc_marriage_proposal:lord_female_pc_marriage_proposal_rejected|Nein, ich habe entschieden, dass es sich nicht ziemen würde.
dlga_lord_female_pc_marriage_proposal_postponed:lord_start|Natürlich, meine Fürstin. Nehmt Euch soviel Zeit, wir Ihr benötigt.
dlga_lord_female_pc_marriage_proposal_rejected:lord_female_pc_marriage_proposal_rejected_confirm|Ihr meint, Ihr wollt meinen Antrag rundweg ablehnen?
dlga_lord_female_pc_marriage_proposal_rejected_confirm:lord_female_pc_marriage_proposal_rejected_confirm_yes|Ja, das will ich.
dlga_lord_female_pc_marriage_proposal_rejected_confirm:lord_female_pc_marriage_proposal_postponed|Nein, Ihr habt mich falsch verstanden. Ich benötige einfach mehr Zeit zum Nachdenken.
dlga_lord_female_pc_marriage_proposal_rejected_confirm_yes:close_window|Nun, in diesem Fall ... lasst mich Euch etwas sagen: Mit diesen harten Worten habt Ihr mir die Schuppen von den Augen genommen. Ich stimme Euch zu, dass es sich für mich nicht ziemen würde, jemand wie Euch zu heiraten. Guten Tag, meine Fürstin.
dlga_lord_female_pc_marriage_proposal_rejected_confirm_yes:close_window.1|Das ist Euer Recht, meine Fürstin. Würdet Ihr es Euch jemals anders überlegen, wäre ich außer mir vor Freude!
dlga_start:lord_start.7|Gut, Euch wieder zu sehen, playername}...
dlga_start:lord_start.8|Wir werden uns wiedersehen, playername} ...
dlga_start:lord_start.9|{s8}
dlga_start:lord_start.10|Gut, Euch wieder zu sehen, {playername}...
dlga_start:lord_start.11|Wir sehen uns wieder, {playername}...
dlga_start:lord_meet_neutral|Kenne ich Euch?
dlga_lord_meet_neutral:lord_intro|Ich bin {playername}.
dlga_lord_meet_neutral:lord_intro.1|Mein Name lautet {playername}. Stehe zu Diensten, Herr.
; dlga_start:lord_pretalk|Good job, {playername}! Looks like you were able to track down the bandits and show them what happens to those who would destroy someone else's property. Here is your reward: {reg5} peningas. It is well earned, and I am very grateful.
; dlga_start:lord_pretalk.1|Well, {playername}, I guess that at least some of those brigands eluded you, and of course it will be the peaceable citizens of this land who will pay the price. Still, it was good of you to try.
dlga_lord_meet_enemy:lord_intro|{s65}, ich bin {playername}.
dlga_lord_meet_enemy:lord_intro.1|Man nennt mich {playername}. Merkt Euch diesen Namen, denn Ihr werdet noch viel von mir hören.
dlga_lair_quest_intermediate_1:lord_pretalk|Hervorragende Arbeit, {playername} – Euer kühner Angriff ist das Gespräch des ganzen Reichs. Zweifellos werden sie, und andere wie sie, bald wieder zurückkommen, aber Ihr habt diesem Land für kurze Zeit eine Verschnaufpause ermöglicht. Wir sind Euch zutiefst dankbar.
dlga_lair_quest_intermediate_2:lord_pretalk|Nun, {playername}, ich schätze, zumindest einige dieser Briganten sind Euch entkommen -- und natürlich werden die friedlichen Reisenden dieses Landes den Preis dafür zahlen. Trotzdem war es gut von Euch, diesen Versuch zu wagen.
dlga_lord_start:lord_generic_mission_completed|Euer Wundarzt konnte meinen Freund überzeugen und führte die Operation durch. Nun liegt es in Gottes Hand, und wir können nur für seine Genesung beten. Wie auch immer, ich danke Euch, {mein Herr/meine Dame}, dass ihr mir die Dienste Eures Wundarztes ermöglicht habt. Ihr seid ein nobler Mensch und ich werde es nicht vergessen.
dlga_lord_start:wedding_ceremony_bride_vow|Der Himmel ist mein Zeuge, dass ich bereit bin, Euch mein {s11} {s4} zum Hochzeitsgeschenk zu machen ...
dlga_lord_start:lord_wedding_reschedule|Es ist gut Euch zu sehen, {playername}. Wir erwarten die Hochzeit, so bald wir alle bei einem Fest zusammen kommen.{s12}
dlga_lord_wedding_reschedule:lord_start|Kein Problem. Ich kann warten.
dlga_lord_wedding_reschedule:lord_ok|Dann sollten wir jetzt wohl ein Fest haben!
dlga_lord_ok:close_window|Wie Ihr wünscht, Eure Hoheit.
dlga_lord_ok:close_window.1|Blöderweise haben wir keinen akzeptablen Veranstaltungsort für dieses Event.
dlga_lord_wedding_reschedule:lord_return_dower|Ich glaube nicht daran, dass diese Hochzeit jemals stattfinden wird. Bitte gebt mir meine Mitgift zurück.
dlga_lord_return_dower:close_window|Nun, das ist Euer Recht, wenn Ihr tatsächlich kein Vertrauen in das Engagement unsere Familie habt. Nehmt Euer Geld.
dlga_lord_talk:gartnait_historia|Mir ist aufgefallen, dass einige Eurer Krieger ihre Körper bemalt haben.
dlga_gartnait_historia:lord_pretalk|Das ist nicht von Bedeutung.
dlga_gartnait_historia:gartnait_talk1|Was? -- Seine Augen weiten sich. -- Wie Euch bekannt ist, sind dies rituelle Bemahlungen, {playername}.
dlga_gartnait_talk1:gartnait_historia1|Ich möchte wissen, warum sie ihre Körper bemalt haben und wie ich das gleiche bekomme.
dlga_gartnait_talk1:lord_pretalk|Danke.
; dlga_gartnait_historia1:gartnait_historia2|Among my people there are Goidels and Picts. They retain very few of their ancient traditions. We are Christians, but -- he whispers -- many customs of our ancestors still exist among our people. Young warriors are expected to paint their bodies and join the fray of battle and war before they are accepted in their homes as full-grown men. Women have the right to choose wives for their brothers, and children inherit through their mothers' lineage.^^Painting our bodies and joining warrior brotherhoods is part of a tradition in which young people must pass some tests in order to reach maturity. Some tests still involve venturing into distant lands in search of cattle and treasures, then to come home with enough wealth to start a family.
; dlga_gartnait_historia2:gartnait_historia3|When the young people return, the war paint is removed from their bodies, and they marry and integrate into regular society. There are not a few Pictish women who decide to paint their bodies to participate in this test of initiation.^^-- He smiles. -- It's up to you whether to paint your body or not. If you do, you devote yourself to a very old tradition and to powers that are beyond our understanding. Form or join a group of young people. Make a name for yourselves. Learn the camaraderie, friendship, and pride of being a Pict. Learn to command and obey. Gain the respect of your peers. Meet several {reg59?men:women}... When you've proven your worth, remove the war paint and return to society.
dlga_gartnait_historia3:gartnait_historia4|Ich möchte meinen Körper bemalen.
dlga_gartnait_historia3:lord_pretalk|Hört mit Eurem Geschwätz auf. Ihr seid ein Haufen Idioten.
dlga_gartnait_historia3:lord_pretalk.1|Vielen Dank für die Informationen.
; dlga_gartnait_historia4:gartnait_historia5|Well, it's not ancient times any more. There are no longer strict rules or rituals. To tell you the truth, I actually feel that I am more Gael than Pict. Remove your garments and let my servant trace the lines on your body. Good luck, young {reg59?lady:man}, with your rite of passage!
dlga_gartnait_historia5:lord_pretalk|Vielen Dank, Toiseach.
dlga_lord_talk:eormenred_historia|Ich hörte dass ihr das Piktenland kennt.
; dlga_eormenred_historia:lord_pretalk|I am sorry, but I hardly know you. I do not feel comfortable sharing my knowledge right now. God the mid sie.
; dlga_eormenred_historia:eormenred_talk1|What? --His eyes widen.-- Yes, but... do you plan to travel north into Alban? You should not go, {playername}. I was there when I was young and had a fine band of warriors by my side, my beadupreat. Would you care to hear my story?
dlga_eormenred_talk1:eormenred_historia1|Sicher. Ich interessiere mich dafür.
dlga_eormenred_talk1:lord_pretalk|Nein, habt Dank. Ich habe andere Dinge, die meine Aufmerksamkeit erfordern.
dlga_eormenred_historia1:eormenred_historia2|Pikten sind seltsam, komische Menschen. --Er flüstert.-- Einige junge Krieger bemalen ihre Körper und werden Räuber. Piktische Dörfer sind schmutzig und zwischen Höhen und dichten Wäldern, die das Land bedecken, versteckt. Ich erinnere das vor einigen Jahren, als ich eine Gruppe dieser jungen Krieger nutzte zu Plündern und zu Rauben.
; dlga_eormenred_historia2:eormenred_historia3|After days of travel, we spotted a village spread about a strange construction. Today, I know it was a Broch, a fortress erected by the ancients. The Picts found the ruins, repaired them, and built their homes under its protection. We felt a sudden surge of happiness. There was booty, cattle and women. -- He smiles. -- The doors and gates were wide open. They were not expecting us, we all thought. We started howling like wolves, excited by the prospect of battle. We prepared our spears and swords, gathered our shields and ran, certain that our victory was going to be as easy as it would be profitable. We were young, passionate, and anxious to show our worth. What would you have done?
; dlga_eormenred_historia3:eormenred_historia4|Mm... Too easy. You should have suspected a trap, but please continue,
; dlga_eormenred_historia3:lord_pretalk|What a sorry tale! You behaved like a bunch of untrained recruits.
; dlga_eormenred_historia4:eormenred_historia5|Yes, I know you are right, but back then we all were exceedingly impetuous. --He beats his chest.-- As for them, well, they were expecting us long before we even knew their village existed. They had archers, by Woden! ...beg pardon, by God! and an awful lot of arrows. Their Isenscur, or rain of arrows, was death to my men. One for one, arrow by arrow. Only I survived, for in fact they knew who I was... I was captured and forced to do their queen's bidding. When she tired of me, they ransomed me for a treasure worth many gold coins. My father gladly paid it when they sent him my left ear inside a finely wrought leather pouch. Hear me! Forget Pictland!
; dlga_eormenred_historia5:lord_pretalk|Thank you, my lord. I have learnt much from your story, and I will not meddle in Pictish affairs.
; dlga_eormenred_historia5:lord_pretalk.1|What a sorry tale! Your men behaved like untrained recruits -- with you as an idiot-in-chief.
dlga_start:close_window.50|Jetzt stirbst du!
dlga_start:close_window.51|Jetzt stirbst du!
dlga_mother_prisoner_saco:mother_prisoner_saco2|Mutter? Geht es dir gut?
dlga_mother_prisoner_saco:mother_prisoner_saco3|(Entfernt den Sack)
dlga_mother_prisoner_saco3:mother_prisoner_saco4|(Vorsichtig entfernt Ihr den Sack vom Kopf Eurer Mutter)
; dlga_mother_prisoner_saco4:close_window|{s2}^^Perhaps you thought we were just going to give you your mother? After what you've done -- destroying our plans in Doccinga, insulting my jarl at his own home -- Sigurd Ragnarsson wants you dead.
dlga_start:maelbresail_men1|Seid willkommen, {playername}. Mein Fürst, Mael Bresail, hat mir Euer Kommen angekündigt.
dlga_maelbresail_men1:maelbresail_men2|Wo ist euer Herr?
; dlga_maelbresail_men1:maelbresail_men3|I am ready for the symbel. I only await Mael Bresail.
dlga_maelbresail_men1:close_window|Lebt wohl.
; dlga_maelbresail_men2:maelbresail_men3|He is on his way. Some issues in Aileach detained him, but I think that he will come soon. Meanwhile, we have orders to throw a feast for you and your main men. My lord must esteem you greatly, because he has ordered only the best.
; dlga_maelbresail_men3:maelbresail_men3_1|Honored guest, I'm sorry, but my lord told me to prepare for five-and-twenty persons. Do you not have more that you would like to participate? Empty places would leave a bad impression...
; dlga_maelbresail_men3:maelbresail_men3_1.1|Honored guest, I'm sorry, but my lord told me to prepare for only five-and-twenty persons. Please come to the feast when you have chosen the ones you would like to participate.
; dlga_maelbresail_men3:close_window|Everything is ready. Please bring your companions to the hall, where you will enjoy the best food and drink.
dlga_maelbresail_men3_1:close_window|Sehr gut.
dlga_start:seneschal_quest_1|Seid gegrüßt, {reg59?meine Fürstin:mein Fürst}. Was benötigt Ihr?
; dlga_seneschal_quest_1:seneschal_quest_norse|I am ready to be konungr over the Norse.
; dlga_seneschal_quest_1:seneschal_quest_briton|I am ready to be Vrenhin Lloegr, ruler of the Britons.
; dlga_seneschal_quest_1:seneschal_quest_irish|I am ready to be Ard Ruire, high king of the Goidels.
; dlga_seneschal_quest_1:seneschal_quest_saxon|I am ready to be Brytenwalda, ruler of all Englaland.
; dlga_seneschal_quest_norse:seneschal_quest_2f|You have done it, my {reg59?lady:lord}! I am very surprised, because the Norse value their freedom of action. Well, I will add your story in my history book and proclaim you Konungr of the Norse. In recognition of your accomplishment, I give you the treasure of the Norse.
; dlga_seneschal_quest_briton:seneschal_quest_2f|You have done it, my {reg59?lady:lord}! I am very surprised, because the Britons are tough people. Well, I will add your story in my history book and proclaim you Vrenhin Lloegr, ruler of the Britons. In recognition of your accomplishment, I give you the treasure of the Britons.
; dlga_seneschal_quest_irish:seneschal_quest_2f|You have done it, my {reg59?lady:lord}! I am very surprised, because the Goidels are independent people who accept with difficulty the leadership of others. Well, I will add your story in my history book and proclaim you Ard Ruire of the Goidels. In recognition of your accomplishment, I give you the treasure of the Goidels.
; dlga_seneschal_quest_saxon:seneschal_quest_2f|You have done it, my {reg59?lady:lord}! I am very surprised, because the Angles and Saxons are distrustful people. Well, I will add your story in my history book and proclaim you Brytenwalda, ruler over all Englaland. In recognition of your accomplishment, I give you the treasure of the Angles and Saxons.
; dlga_seneschal_quest_2f:close_window|Thank you so much for the award and for helping my fame and prestige grow. Farewell, chronicler!
dlga_seneschal_quest_1:seneschal_quest_2|Wer seid Ihr?
dlga_seneschal_quest_1:seneschal_quest_2.1|Was ist mit euch, Bretone?
; dlga_seneschal_quest_1:seneschal_quest_2.2|Goidelic and chronicler? Is this a joke?
dlga_seneschal_quest_1:seneschal_quest_2.3|Was tut Ihr?
dlga_seneschal_quest_1:close_window|Lebt wohl.
; dlga_seneschal_quest_2:seneschal_quest_3|I guess that's not an easy question to answer. My role here is to leave for posterity the history of great men. I write the life of the greatest king in this area. I am his chronicler.
dlga_seneschal_quest_3:seneschal_quest_4|Ich möchte dass Ihr meine Geschichte schreibt.
dlga_seneschal_quest_3:close_window|Sehr gut. Lebt wohl.
