dlga_start:blocked_agent|Essa pessoa parece ocupada. Talvez eu deva seguir em frente...
dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_yes|É claro.
dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_no|Por uma questão de fato, não.
dlga_ramun_have_blunt_weapon_yes:ramun_ask_about_capturing_2|Bom. Tudo o que você precisa fazer é bater o demônio com sua arma, e quando a luta está sobre você bater palmas-lo em ferros. É um pouco diferente para os nobres e tal, eles tendem a ser protegido o suficiente que não importa que tipo de arma que você usar, mas seu agitador médio vai sangrar como um porco, se você pegá-lo com algo afiado. Não tenho muitas exigências em minha mercadoria, mas eu insisto que respirar quando eu comprá-los.
dlga_ramun_have_blunt_weapon_no:ramun_have_blunt_weapon_no_2|Não? Heh, bem, isto deve ser seu dia de sorte. Eu tenho um antigo clube por aí que eu ia jogar fora. Está um pouco maltratada, mas ainda é bom o suficiente para alguém bater até que ele pára de se mover. Aqui, tê-lo.
dlga_ramun_have_blunt_weapon_no_2:ramun_have_blunt_weapon_yes|Obrigado, cara. Talvez eu posso tentar minha mão nisso.
dlga_ramun_ask_about_capturing:ramun_ask_about_capturing_2|Tudo bem, vou tentar e explicar em termos simples. A regra básica de levar um prisioneiro é derrubando-o com uma arma contundente, como um cetro ou um bastão, ao invés de cortá-lo abrir-se com uma espada. Assim que ele vai para dormir por um tempo, ao invés de sangrar até a morte, viu? É um pouco diferente para os nobres e tal, eles tendem a ser protegido o suficiente que não importa que tipo de arma que você usar, mas seu agitador médio vai sangrar como um porco, se você pegá-lo com algo afiado.
dlga_ramun_ask_about_capturing_2:ramun_ask_about_capturing_3|Tudo bem, eu acho que entendo. Mais alguma coisa?
dlga_ramun_ask_about_capturing_3:ramun_ask_about_capturing_4|Bem, não é tão simples como isso. Armas sem corte não fazer tantos danos como afiado, então eles não vai derrubar seus inimigos mais rapidamente. E acredite, dada a oportunidade, a maioria da escória que você se deparar, assim matado como olha para você, então não espere qualquer cortesia quando você puxa para fora de um clube em vez de uma espada. Além disso, ter que arrastar prisioneiros e vinha retardará sua festa, é por isso que algumas pessoas simplesmente definir seus prisioneiros livre depois que a luta acabou. É uma loucura. Como alguém poderia recusar toda aquela prata, hein?
dlga_ramun_ask_about_capturing_4:ramun_ask_about_capturing_5|Já acabaram?
dlga_ramun_ask_about_capturing_5:ramun_ask_about_capturing_7|Só uma última coisa. Gerenciar os prisioneiros com segurança não é uma coisa fácil de fazer, você pode chamar uma habilidade em si. Se você quiser capturar muitos prisioneiros, você deve tentar e aprender os truques do você mesmo ou você não será capaz de andar para um único homem que você pegar.
dlga_ramun_ask_about_capturing_7:ramun_pre_talk|Obrigado, eu vou manter isso em mente.
dlga_ramun_talk:ramun_ask_prisoners|Há mais alguma coisa que posso fazer com meus prisioneiros?
dlga_ramun_ask_prisoners:ramun_pre_talk|Se quiser, você pode interrogar os prisioneiros ao acampar e oferecer-lhes uma chance para seu exército. Que certamente irá diminuir a moral do seu exército, e alguns prisioneiros vão concordar em se juntar a você apenas fugir volta para suas famílias. Se você tem uma figura de autoridade entre seus prisioneiros, como um líder pode pedir-lhe para formar uma banda fora de seus prisioneiros (você deve ter mais de 50) e enviá-los para raid, uma das aldeias do seu inimigo, ou atacá-los diretamente em troca da liberdade. Mas a melhor maneira é sempre para você vender seus prisioneiros para mim.
dlga_ramun_talk:ramun_leave|Eu ir.
dlga_ramun_leave:close_window|Lembre-se, prisioneiros que tens, trazê-los para mim. Eu vou te pagar prata boa para cada um.
dlga_start:nurse_talk|Humildemente peço que Vossa Senhoria mantenha suas mãos onde eu possa vê-los.
dlga_nurse_talk:close_window|Não há problema.
dlga_nurse_talk:nurse_talk1|Pode me dizer o que é preciso para convencer sua mulher para se casar comigo?
dlga_nurse_talk1:nurse_talk2|Eu diria com prazer a vossa senhoria, se ele encontra 25 peningas em seu pock..., a bolsa.
dlga_nurse_talk2:close_window|Não acha que quero te pagar.
dlga_nurse_talk2:nurse_talk3|Aqui está você. Agora, fale!
dlga_nurse_talk3:close_window|Obrigado, vossa senhoria. Para ser considerado como um potencial noivo, você tem de ser uma pessoa de estatura, um vassalo prometido ou um renomado guerreiro. No mínimo, você deve ter tanto renome quanto senhores juniores. Em segundo lugar, você deve ter boas relações com a moça e seu pai ou tutor. Por último, o componente mais importante é química. A química entre você e a moça dependerá em grande medida de seu carisma, então, sendo feio, gordo, ou ter um hálito de cerveja barata ou picles dificilmente viria a calhar. Se você for recusado na primeira vez, não se desespere, relacionamentos com moças são conhecidos por serem jogo duro de conseguir, espere alguns dias e tente novamente. Com elevada persuasão e carisma, você eventualmente vai prevalecer, e a moça vai concordar em se casar. Então vá e fale com seu pai ou tutor e receba uma bênção oficial dele.
dlga_start:manhunter_talk_b|Não viemos conversar, {reg59? menina: companheiro}. É hora de espadas.
dlga_start:manhunter_talk_b.1|Ei, você aí! Você viu quaisquer foras-da-lei por aqui?
dlga_manhunter_talk_b:manhunter_talk_b1|Sim, eles foram por este caminho há algum tempo.
dlga_manhunter_talk_b1:close_window|Eu sabia! Vamos, rapazes! Vamos pegar esses bastardos! Muito obrigado, amigo.
dlga_manhunter_talk_b:manhunter_talk_b2|Não, não vi quaisquer foras-da-lei ultimamente.
dlga_manhunter_talk_b2:close_window|Bah. Estão escondidos neste país como ratos, mas vamos esfumaçá-lo mais cedo ou mais tarde.
dlga_manhunter_talk_b:manhunter_talk_b3|Gostaria de recolher as recompensas de alguns criminosos que eu capturei.
dlga_manhunter_talk_b3:close_window|Aí está sua recompensa. Agora, eu e os rapazes vamos caçar mais criminosos.
dlga_manhunter_talk_b:manhunter_talk_b4|Vocês escórias, pilham e escravizam inocentes. Vocês merecem morte.
dlga_manhunter_talk_b4:close_window|Como se atreve! Prepare-se para morrer.
dlga_manhunter_talk_b:manhunter_talk_b1close|Boa sorte. Adeus.
dlga_manhunter_talk_b1close:close_window|Adeus.
dlga_looters_2:close_window|Não tenho medo de você. Lute comigo se você ousar!
dlga_looters_2:close_window.1|Você não terá nada de mim além de aço frio, escória.
dlga_looters_2:looters_2bribe|Tem alguma idéia de com quem você está falando? Não matarei você, se você se juntar a mim.
dlga_looters_2bribe:close_window|Eu me importo muito pouco quem você é. Está na hora de você morrer.
dlga_looters_2bribe:looters_2bribeg|Sim, já ouvi de você. Dizem que os homens de sua tropa desfrutam os melhores espólios. Perdoe-nos, e teremos todo o prazer em se juntar a um líder tão feroz.
dlga_looters_2bribe:looters_2bribere|Sim, já ouvi de você. Dizem que paga bem. Consideraríamos a sua oferta para se inscrever por {reg0} peningas.
dlga_looters_2bribere:close_window|Não consigo imaginar lutando sem guerreiros de tal qualidade ao meu lado. Bem-vindo ao meu exército.
dlga_looters_2bribere:looters_bribe12|Não tenho dinheiro suficiente...
dlga_looters_2bribere:looters_bribe12.1|Oho! Ao que vejo, você deveria me pagar por tal oportunidade. Esqueça!
dlga_looters_2bribeg:close_window|Por que, você é o tipo de empresa que eu tenho procurado tanto para encontrar!
dlga_looters_2bribeg:looters_bribe13|Deixa para lá. Era só o hidromel falando.
dlga_looters_bribe12:close_window|Oh, temos pagamento em abundância para você, botão-de-ouro.
dlga_looters_bribe13:close_window|Que engraçado. Agora minha lança tem algo a dizer pra você.
dlga_looters_2:close_window.2|Deixaremos vocês em paz.
dlga_start:village_farmer_talk|Meu {reg59? senhora: Senhor}, somos apenas pobres camponeses da vila de {s11}. {reg1? Estamos levando nossos produtos pro mercado em {s12}.: Estamos voltando do mercado em {s12} de volta à nossa vila.}
dlga_village_farmer_talk:farmer_bandit_information|Estou caçando um grupo de bandidos com a seguinte descrição... Você os viu?
dlga_village_farmer_talk:close_window|Veremos o quão pobre você é depois de eu tomar o que você tem!
dlga_village_farmer_talk:close_window.1|Continue, então. Adeus.
; dlga_start:sea_king_talk|Ahoy! I'm a lord from {s1}, but my only fief is the sea. What do you want?
; dlga_start:sea_king_talk.1|Ahoy there! I'm a lord from {s1}, but my only fief is the sea. Seeing how that is, I reckon you're tresspassing on it!
; dlga_start:sea_king_talk.2|Ahoy there! I'm a lord from {s1}, but my only fief is the sea. Seeing how that is, I reckon you're tresspassing on it!
dlga_sea_king_talk:close_window|Prepare sua equipe! Vamos lutar!
dlga_sea_king_talk:close_window.1|Dou-lhe a saudação, desde que eu seja um amigo de seu reino.
dlga_sea_king_talk:close_window.2|Nada, eu me despeço agora.
dlga_start:fisher_talk|Meu {reg59? senhora: Senhor}, somos apenas pobres pescadores de {s11}.
dlga_fisher_talk:close_window|Veremos o quão pobre você é depois de eu tomar o que você tem!
dlga_fisher_talk:fisher_talk_1|A pesca é importante para {s11}?
dlga_fisher_talk:close_window.1|Continue, então. Adeus.
dlga_fisher_talk_1:fisher_talk_2|{s11} tem uma frota de pesca {s21}. Geralmente nós {s22} produzimos sal suficiente para preservar o peixe que a frota traz ao porto.
dlga_fisher_talk_2:close_window|Muito bem. É tudo que eu queria saber.
dlga_start:traveller_ship_talk|Bom dia, meu {reg59? senhora: Senhor}. Estamos velejando de {s11} para {s12}.
dlga_traveller_ship_talk:close_window|Vou abordar seu navio e levar tudo o que você tem!
dlga_traveller_ship_talk:close_window.1|Muito bem. É tudo que eu queria saber.
dlga_start:traveller_ship_talk.1|Bom dia, meu {reg59? senhora: Senhor}. Estamos comerciando escravos de {s11} para {s12}.
dlga_start:close_window.25|{playername}, o Jarl de Kennemer envia saudações! Assim como morte!
dlga_start:wessex_patrol1|{s2} ^ ^ Pare!
dlga_wessex_patrol1:wessex_patrol2|Deixem-nos passar. Nós somos emissários. Viemos para nos encontrar com Aelfred de West Seaxe
dlga_wessex_patrol1:wessex_patrol3|(Ataque a patrulha saxão)
dlga_wessex_patrol1:wessex_patrol2.1|(Continuar em seu caminho, evitando a patrulha saxã)
dlga_wessex_patrol2:close_window|-Os Saxons se movem fora do seu caminho, permitindo-lhe prosseguir....
dlga_wessex_patrol2:close_window.1|Eu sei quem você é, {playername}. Meu irmão estava entre aqueles forrageiros que você atacou. Eu não me importo se você é um emissário ou não, você vai pagar pela morte de meu irmão.
dlga_wessex_patrol3:close_window|Às armas, eles atacam!
dlga_start:foragers_mission_talk|Pare! Quem é você e o que você quer?
dlga_foragers_mission_talk:close_window|Hoje é um dia bom para morrer, escória!
dlga_foragers_mission_talk:foragers_mission_talk2|Ouça, os filhos de Ragnar querem você morto. Volte pro seu acampamento.
dlga_foragers_mission_talk2:foragers_mission_talk3|Às armas! É uma armadilha! Os Danish nos atacaram! Às armas, West Seaxe!
dlga_foragers_mission_talk3:close_window|Mas...
dlga_start:close_window.26|Heill! Homens na fazenda, nós temos um prisioneiro pra vocês!
dlga_start:sven_party1|{playername}, graças a Deus você chegou! Você não se lembra de mim, mas eu sou um dos homens do rei que estão defendendo a vila. Somos poucos. Thonkrik nos prometeu que você estava vindo, mas não acreditamos nele. Ninguém mais veio em nossa ajuda. Ordenaram-me viajar até o rei, para incitá-lo a enviar tropas. No entanto, receio que não será a tempo, porque os navios Vikings já estão se aproximando.
dlga_sven_party1:close_window|Continue o seu caminho e diga ao rei que sou eu quem defende Doccinga, não seu Jarl.
dlga_sven_party1:close_window.1|Esqueça sua tarefa. Todos os homens são necessários em Doccinga.
dlga_start:thiaderd2|Não sei quem você é, viajante, mas meus homens estão em torno de você e não hesitarão em matá-lo se você continuar andando. Esta é nossa terra. Agora volte por onde veio.
dlga_start:thiader_battle|Às armas, meus homens. Matem todos eles!
dlga_thiaderd2:thiaderd_reginhard1|Você é Thiaderd? Meu nome é {playername}. Eu quero conversar.
dlga_thiaderd2:thiaderd_reginhard2|Thiaderd o rebelde? {s4} te envia saudações. É hora de morrer.
dlga_thiaderd2:thiaderd_reginhard3|Bem, eu não quero encará-lo. Estou saindo.
dlga_thiaderd_reginhard1:thiaderd_reginhard31|Thiaderd, estou aqui, seu fiel Reginhard. {playername} se ofereceu para me escoltar, pra que eu possa explicar o que aconteceu com seu irmão.
dlga_thiaderd_reginhard2:thiaderd_reginhard21|Não, pare! Preciso falar com Thiaderd!
dlga_thiaderd_reginhard3:thiaderd_reginhard31|Pare, Thiaderd! Estou aqui, seu fiel Reginhard. {playername} se ofereceu para me escoltar, pra que eu possa explicar o que aconteceu com seu irmão.
dlga_thiaderd_reginhard31:thiader_battle|Aquele homem com você é Reginhard? Maldito traidor! Você é muito ousado para vir aqui depois do que fez ao meu irmão. Em primeiro lugar, vamos matar seus amigos e em seguida, cortar a águia de sangue em você, como fez seu Jarl a meu irmão! Às armas meus homens! Matem todos eles!
dlga_thiaderd_reginhard21:thiader_battle|Maldição! Reginhard o Traidor está com você! Reginhard, você vai pagar caríssimo por trazer os homens do Jarl aqui! Às armas, meus homens! Matem todos eles!
dlga_thiader_battle:close_window|O que?
dlga_start:minister_issues|Estou a seu serviço, {reg59? minha senhora: meu senhor}
dlga_start:close_window.27|Tem sido uma honra servi-lo, {reg59? minha senhora: meu senhor}
dlga_start:member_castellan_talk|Sim, {playername}? O que posso fazer por você?
dlga_member_castellan_pretalk:member_castellan_talk|Mais alguma coisa?
dlga_member_castellan_talk:member_review_castle_garrison|Eu quero rever a guarnição do castelo.
dlga_member_review_castle_garrison:member_castellan_pretalk|É claro. Aqui estão nossas listas. Deixe-me saber de quaisquer alterações que você requeira...
dlga_member_castellan_talk:member_review_castellan_equipment|Deixe-me ver seu equipamento.
dlga_member_review_castellan_equipment:member_castellan_pretalk|Muito bem, está tudo aqui...
dlga_member_castellan_talk:member_castellan_join|Eu quero que você abandone o castelo e se junte à minha tropa.
dlga_member_castellan_join:close_window|Eu criei muita afeição pelo lugar, mas se esse é seu desejo, {playername}, vou acompanhá-lo.
dlga_member_castellan_join:member_castellan_pretalk|Onde iriamos dormir? Você está arrastando um exército inteiro com você, {playername}! Não há espaço para todos nós.
dlga_member_castellan_talk:close_window|[Sair]
dlga_start:close_window.28|[Inimigos posicionam-se contra o seu exército. A batalha começa!]
dlga_start:close_window.29|[Inimigos posicionam-se contra o seu exército. A batalha começa!]
dlga_member_chat:kidnapped_girl_chat_1|Já estamos em casa?
dlga_kidnapped_girl_chat_1:kidnapped_girl_chat_2|Ainda não.
dlga_kidnapped_girl_chat_2:close_window|Eu não posso esperar para voltar. Sinto tanta falta da minha família. Eu daria tudo para vê-los de novo.
dlga_member_chat:member_lady_1|{playername}, quando você acha que podemos chegar ao nosso destino?
dlga_member_lady_1:member_lady_2a|Ainda temos um longo caminho pela frente.
dlga_member_lady_1:member_lady_2b|Muito em breve. Estamos quase lá.
dlga_member_lady_2a:close_window|Ah, eu vou aproveitar a estrada por mais algum tempo então. Não vou reclamar. Acho cavalgar ao ar livre muito mais agradável do que ficar sentada no castelo o dia inteiro. Sabe, eu te invejo. Você pode viver assim o tempo todo.
dlga_member_lady_2b:close_window|Isso é uma boa notícia. Não que eu não goste de sua companhia, mas sinto falta de meus pequenos luxos. Ainda sinto por deixar você em breve. Deve prometer, que você virá me visitar quando puder.
dlga_member_chat:supported_pretender_talk|Saudações, {playername}, meu principal e dianteiro vassalo. Aguardo seu conselho.
dlga_supported_pretender_pretalk:supported_pretender_talk|Mais alguma coisa?
dlga_supported_pretender_talk:pretender_progress|O que acha do nosso progresso até agora?
dlga_pretender_progress:pretender_progress_2|{reg11? Temos {reg11} Senhores do nosso lado: ainda não temos nenhum Lorde conosco}, enquanto {reg21? { S9} ainda tem {reg21} Lordes o apioando: {s9} não tem nenhum senhores leais sobrando}. {reg19? Nós controlamos {reg13? { reg13} cidades:} {reg14? { reg14} castelos:} {reg15? e vilas {reg15}:}: nós não controlamos quaisquer assentamentos}, enquanto {reg29? eles têm {reg23? { cidades reg23}:} {reg24? { reg24} castelos:} {reg25? e vilas {reg25}:}: eles têm nenhum assentamentos restantes}. Em geral, {s30}.
dlga_pretender_progress_2:supported_pretender_pretalk|Então, nós devemos continuar lutando e reagrupar nossos apoiantes!
dlga_pretender_progress_2:pretender_quit_rebel_confirm|Parece que esta rebelião não vai a lugar nenhum. Devemos desistir.
dlga_pretender_quit_rebel_confirm:pretender_quit_rebel_confirm_2|{playername}, você não pode me abandonar agora! É sério?
dlga_pretender_quit_rebel_confirm_2:pretender_quit_rebel_confirm_3|De fato, eu estou. Não posso apoiar você por mais tempo.
dlga_pretender_quit_rebel_confirm_2:supported_pretender_pretalk|Eu estava brincando. Vou lutar por você até conseguirmos.
dlga_pretender_quit_rebel_confirm_3:pretender_quit_rebel_confirm_4|Você tem certeza absoluta? Nunca vou te perdoar se abandonar minha causa.
dlga_pretender_quit_rebel_confirm_4:pretender_quit_rebel|Tenho certeza.
dlga_pretender_quit_rebel_confirm_4:supported_pretender_pretalk|Deixe-me pensar sobre isso pouco mais.
dlga_pretender_quit_rebel:close_window|Que assim seja. Então a minha causa está perdida. Há apenas uma coisa a fazer agora. Vou viajar longe destas ilhas para Europa continental, para nunca mais voltar. Sem mim, você pode tentar fazer as pazes com {s4}.
dlga_supported_pretender_talk:supported_pretender_equip|{reg65? Minha senhora: meu senhor}, permitiria-me verificar seu equipamento?
dlga_supported_pretender_equip:supported_pretender_pretalk|Muito bem, está tudo aqui...
dlga_supported_pretender_talk:pretneder_view_char_requested|Se isso lhe agrada, você pode me dizer sobre suas habilidades?
dlga_pretneder_view_char_requested:supported_pretender_pretalk|Bem, tudo bem.
dlga_supported_pretender_talk:supported_pretender_grant_fief|Eu sugiro que você decida quem deve segurar um feudo que não tem um senhor.
dlga_supported_pretender_grant_fief:supported_pretender_grant_fief_select|Qual feudo que tens em mente?
dlga_supported_pretender_grant_fief_choose_recipient:center_captured_rebellion|Quem deve recebê-lo?
dlga_supported_pretender_grant_fief_select:supported_pretender_pretalk|Deixa para lá.
dlga_supported_pretender_talk:close_window|Deixe-nos continuar, {reg65? minha senhora: Senhor}.
dlga_do_member_trade:member_talk|Mais alguma coisa?
dlga_member_pretalk:member_talk|Mais alguma coisa?
dlga_member_chat:member_talk|Sim, {s5}?
dlga_member_talk:member_direct_campaign|Como Marechal, desejo que envie uma mensagem para os vassalos do Reino
dlga_member_talk:member_trade|Deixe-me ver seu equipamento.
dlga_member_trade:do_member_trade|Muito bem, está tudo aqui...
dlga_member_talk:morrigan_namegodness|Me fale sobre Morrigan.
dlga_morrigan_namegodness:member_talk|..--Ela sorri fracamente.... ^ ^ Eu sou a Rainha Fantasma. Eu sou aquela que seleciona os caídos em batalha. Na forma de um corvo, voando acima dos guerreiros, eu levo alegria em corpos banhados em sangue mas desdenho os corpos feridos em suas costas... ^ ^ Eu sou uma deusa dos povos antigos, os mesmos que construíram os cromlechs muito antes do mar começar a vomitar velas negras. E vou prevalecer muito tempo depois de todos vocês caírem na escuridão.
dlga_member_talk:morrigan_songplayer|Cante para mim. Quero ouvir sua canção novamente.
dlga_morrigan_songplayer:member_talk|..--Ela Sorri... ^ ^ muito bem.
dlga_member_talk:morrigan_storytoplayer|Como você acabou liderando um bando de ursos e lobos?
dlga_morrigan_storytoplayer:morrigan_storytoplayer2|Quando eu estava sozinha e desesperada, eles vieram a mim. Isso pode parecer estranho, mas sem a proteção daqueles homens que você destruiu, eu estaria morta agora. Eles eram homens de meu pai. Eles pegaram em peles de animais e deram-me o nome da antiga deusa, Morrigan, para fazer com que nossos inimigos temam.
dlga_morrigan_storytoplayer2:morrigan_storytoplayer3|Longe da civilização, depois que deixei tudo pra trás para salvar a mim mesmo, eles tiveram de matar para sobreviver. Aquela vida dura os enlouqueceu e os tornou em verdadeiras bestas. Tinha vezes que até eu temia. ^ ^ Eu adorava aqueles homens, e por aqueles sozinhos, eu te odeio por os ter matado. Ao mesmo tempo, agradeço por me livrar de se tornar o que eles se tornaram.
dlga_morrigan_storytoplayer3:member_talk|Mais alguma coisa?
dlga_member_talk:morrigan_storygrandchildren|Eu quero falar sobre os netos do Flaithbertach.
dlga_morrigan_storygrandchildren:morrigan_storygrandchildren2|Os filhos do meu irmão? Ouvi dizer que ele morreu, mas não posso crer.
dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren3|Não é um rumor. Eu descobri onde estavam se escondendo e contei a Mael Bresail.
dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren4|É um rumor. Eu dei ordens para escondê-los. Eles estão seguros.
dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren2_ter|Nós deveríamos falar sobre isso outra hora.
dlga_morrigan_storygrandchildren2_ter:member_talk|Muito bem.
dlga_morrigan_storygrandchildren3:morrigan_storygrandchildren3_1|Você fez o quê? Eu devia ter suspeitado. Você matou o meu irmão e deixou os filhos dele  à mercê de assassinos. Você não passa de escória como Mael Bresail. Por que não me matar também?
dlga_morrigan_storygrandchildren3_1:morrigan_storygrandchildren3_2|Talvez eu farei.
dlga_morrigan_storygrandchildren3_1:morrigan_storygrandchildren3_2.1|Eu... Eu fui enganada por Mael Bresail.
dlga_morrigan_storygrandchildren3_2:member_talk|Deixa-me só. Quero chorar minha perda. Logo vai descobrir que tipo de homem você tem ajudado.
dlga_morrigan_storygrandchildren4:member_talk|Você não pode entender como estou feliz de ouvir essas palavras. Os filhos do meu irmão ainda estão vivos! Muito obrigado. Você é uma pessoa melhor do que eu esperava.
dlga_member_talk:morrigan_romanceoptions_f1|[Beijá-la].
dlga_member_talk:morrigan_romanceoptions_f2|Minha senhora, minha tenda faz um palácio pobre sem você. Rogo que me ache digno de exaltar isso.
dlga_morrigan_romanceoptions_f1:member_talk|[Os lábios estão ao seus].
dlga_morrigan_romanceoptions_f2:member_talk|[Morrigan pisca enquanto sorri para você intencionalmente]. ^^ Espere por mim quando todo o acampamento estiver tranquilo. Eu estarei lá, meu amor.
dlga_member_talk:morrigan_romanceoptions|Você é uma mulher notável. Eu poderia me apaixonar por você.
dlga_morrigan_romanceoptions:morrigan_flirt1|Morrigan..-- olha pra você com curiosidade, como se esperando por você para dar o próximo passo.... ^ ^ [atual Morrigan relutância: {reg0}]
dlga_morrigan_flirt1:morrigan_flirt1_1|Você é uma beldade, Morrigan.
dlga_morrigan_flirt1:morrigan_flirt1_2|Seus pais estavam errados em te deixar órfã.
dlga_morrigan_flirt1:morrigan_flirt1_3|[Pegue a mão dela e sorri].
dlga_morrigan_flirt1:morrigan_flirt1_1.1|[Olhar bem fundo nos olhos dela.]
dlga_morrigan_flirt1:morrigan_flirt1_3.1|É um prazer ter você conosco.
dlga_morrigan_flirt1_2:morrigan_storytoplayer3|Você está louco ou simplesmente estúpido. Esqueça-me.
dlga_morrigan_flirt1_1:morrigan_flirt1|[Ela olha para você e sorri. Parece que você fez uma boa impressão.]
dlga_morrigan_flirt1_3:morrigan_flirt1|[Sorri]
dlga_morrigan_flirt1:morrigan_flirt2_3|O que acha de mim?
dlga_morrigan_flirt1:morrigan_flirt2_2|Tenho um anel precioso em minha posse. Você gostaria?
dlga_morrigan_flirt1:morrigan_flirt2_1|Eu só estava brincando sobre ter medo de entrar no seu covil.
dlga_morrigan_flirt1:morrigan_flirt1_2.1|Por que não vem na minha tenda esta noite?
dlga_morrigan_flirt1:morrigan_flirt2_4|Então... Você gosta de caçar?
dlga_morrigan_flirt2_1:morrigan_flirtreluctanceupdate|..--Ela ri alto... ^ ^ Eu costumo causar esse sentimento.
dlga_morrigan_flirt2_2:morrigan_flirtreluctanceupdate|Obrigado. É um belo presente. Eu amo anéis.
dlga_morrigan_flirt2_3:morrigan_flirtreluctanceupdate|Por quê pergunta isso? Você tem tanta insegurança assim? Prefiro as pessoas ousadas!
dlga_morrigan_flirt2_4:morrigan_flirtreluctanceupdate|Anos atrás, eu teria dito não, mas desde então, foi a caça que me permitiu comer muitos dias. Eu amo a caçar agora.
dlga_morrigan_flirtreluctanceupdate:morrigan_storytoplayer3|Nós não temos mais nada a dizer.
dlga_morrigan_flirtreluctanceupdate:morrigan_flirt1|[Atual Morrigan relutância: {reg0}]
dlga_morrigan_flirt1:morrigan_flirt3_1|Então, como seus pais morreram?
dlga_morrigan_flirt1:morrigan_flirt3_2|[Suavemente tocar seu rosto].
dlga_morrigan_flirt1:morrigan_flirt3_3|[Beijá-la].
dlga_morrigan_flirt1:morrigan_flirt3_4|Eu tenho uma pulseira valiosa em minha posse. Você gostaria?
dlga_morrigan_flirt1:morrigan_flirt3_5|O que gosta de fazer para se divertir?
dlga_morrigan_flirt3_1:morrigan_storytoplayer3|Eu não quero falar sobre isso.
dlga_morrigan_flirt3_2:morrigan_flirtreluctanceupdate|[Ela sorri e olha pra você.]
dlga_morrigan_flirt3_3:morrigan_flirtreluctanceupdate|Senhor da guerra, tanto quanto eu gosto de você, não quero te beijar.
dlga_morrigan_flirt3_4:morrigan_flirtreluctanceupdate|Eu não sou apenas um de seus guerreiros. Guarde isto para seus homens.
dlga_morrigan_flirt3_5:morrigan_flirtreluctanceupdate|Agora, estou me divertindo estando com você.
dlga_morrigan_flirt1:morrigan_flirt4_1|Então, uma mulher bonita como você deve ser casada.
dlga_morrigan_flirt1:morrigan_flirt4_2|Você é a mulher mais linda que eu já vi.
dlga_morrigan_flirt1:morrigan_flirt4_3|[Toque o rosto dela e beije-a.]
dlga_morrigan_flirt1:morrigan_flirt4_4|[Cheire o cabelo dela.]
dlga_morrigan_flirt1:morrigan_flirt4_5|[Segure as mãos dela.]
dlga_morrigan_flirt4_1:morrigan_flirtreluctanceupdate|Isso teria sido bom, mas como poderia estar casada se eu passei minha vida fugindo?
dlga_morrigan_flirt4_2:morrigan_flirtreluctanceupdate|Acho que não. Eu sei que existem mulheres mais bonitas.
dlga_morrigan_flirt4_3:morrigan_flirtreluctanceupdate|[Os lábios dela estão ao seus].
dlga_morrigan_flirt4_4:morrigan_flirtreluctanceupdate|O que está fazendo? Comportando-se como um lobo! Fique longe de mim!
dlga_morrigan_flirt4_5:morrigan_flirtreluctanceupdate|[Ela sorri para você e cora].
dlga_morrigan_flirt1:morrigan_flirtsuccess|Minha senhora, minha tenda faz um palácio pobre sem você. Rogo que me ache digno de exaltar isso.
dlga_morrigan_flirtsuccess:morrigan_flirtsuccess2|Espere por mim quando todo o acampamento estiver tranquilo. Eu estarei lá, meu amor.
dlga_morrigan_flirtsuccess2:morrigan_storytoplayer3|[Morrigan pisca enquanto sorri para você intencionalmente. Você percebe que ela é apaixonada por você.]
dlga_morrigan_flirt1:morrigan_storytoplayer3|Desculpe, eu tenho outras coisas para fazer.
dlga_member_talk:view_member_char_requested|O que você pode me dizer sobre suas habilidades?
dlga_view_member_char_requested:do_member_view_char|Tudo bem, deixe-me dizer-te...
dlga_member_talk:member_separate|Precisamos nos separar por um tempo.
dlga_member_talk:com_regalo6|(Dar anéis e braceletes de guerreiro avaliados em 3000 peningas)
dlga_com_regalo6:do_member_trade|Obrigado, me orgulho de receber essas recompensas.
dlga_member_talk:member_separate.1|Deixe agora.
dlga_member_separate:member_separate_confirm|Ah sério? Bem, só não vou esperar por aqui. Vou pras cidades em busca de outro trabalho. É isso que você quer?
dlga_member_separate:companion_quitting|Na verdade, há algo que preciso te dizer.
dlga_member_separate_confirm:member_separate_yes|É isso mesmo. Precisamos nos separar.
dlga_member_separate_confirm:do_member_trade|Não, eu prefiro ter você ao meu lado.
dlga_member_separate_yes:close_window|Bem... Estarei fora, então. Procure-me se precisar de mim.
dlga_member_talk:member_question|Eu gostaria de te perguntar uma coisa.
dlga_member_talk:close_window|Deixa para lá.
dlga_member_question:member_question_2|Muito bem. O que queria perguntar?
dlga_member_question_2:member_morale|Como se sente sobre o jeito como as coisas estão indo nesta empresa?
dlga_member_question_2:member_background_recap|Conte-me sua história novamente.
dlga_member_question_2:member_kingsupport_1|Suponho que você saiba que eu aspiro ser {reg59? rainha: rei} desta terra. Não sabe?
dlga_member_question_2:member_intelgathering_1|Você tem todas algumas conexões que possamos usar para nossa vantagem?
dlga_member_question_2:member_improverels_1|Eu gostaria de melhorar minhas relações com um assentamento.
