; dlga_start:blocked_agent|This person seems busy. Maybe I should move on...
; dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_yes|Of course.
; dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_no|As a matter of fact, I don't.
; dlga_ramun_have_blunt_weapon_yes:ramun_ask_about_capturing_2|Good. Then all you need to do is beat the bugger down with your weapon, and when the fighting's over you clap him in irons. It's a bit different for nobles and such, they tend to be protected enough that it won't matter what kind of weapon you use, but your average rabble-rouser will bleed like a stuck pig if you get him with something sharp. I don't have many requirements in my merchandise, but I do insist they be breathing when I buy them.
; dlga_ramun_have_blunt_weapon_no:ramun_have_blunt_weapon_no_2|No? Heh, well, this must be your lucky day. I have an old club lying around that I was going to throw away. It's a bit battered, but still good enough to bash someone until he stops moving. Here, have it.
; dlga_ramun_have_blunt_weapon_no_2:ramun_have_blunt_weapon_yes|Thanks, man. Perhaps I may try my hand at it.
; dlga_ramun_ask_about_capturing:ramun_ask_about_capturing_2|Alright, I'll try and explain it again in simple terms. The basic rule of taking someone prisoner is knocking him down with a blunt weapon, like a mace or a club, rather than cutting him open with a sword. That way he goes to sleep for a little while rather than bleeding to death, you see? It's a bit different for nobles and such, they tend to be protected enough that it won't matter what kind of weapon you use, but your average rabble-rouser will bleed like a stuck pig if you get him with something sharp.
; dlga_ramun_ask_about_capturing_2:ramun_ask_about_capturing_3|Alright, I think I understand. Anything else?
; dlga_ramun_ask_about_capturing_3:ramun_ask_about_capturing_4|Well, it's not as simple as all that. Blunt weapons don't do as much damage as sharp ones, so they won't bring your enemies down as quickly. And trust me, given the chance, most of the scum you run across would just as soon kill you as look at you, so don't expect any courtesy when you pull out a club instead of a sword. Moreover, having to drag prisoners to and fro will slow down your party, which is why some people simply set their prisoners free after the fighting's done. It's madness. How could anyone turn down all that silver, eh?
; dlga_ramun_ask_about_capturing_4:ramun_ask_about_capturing_5|Are you done?
; dlga_ramun_ask_about_capturing_5:ramun_ask_about_capturing_7|Just one final thing. Managing prisoners safely is not an easy thing to do, you could call it a skill in itself. If you want to capture a lot of prisoners, you should try and learn the tricks of it yourself, or you won't be able to hang on to a single man you catch.
; dlga_ramun_ask_about_capturing_7:ramun_pre_talk|Thanks, I'll keep it in mind.
; dlga_ramun_talk:ramun_ask_prisoners|Is there anything else I can do with my prisoners?
; dlga_ramun_ask_prisoners:ramun_pre_talk|If you are so inclined, you can interrogate your prisoners while camping, and offer them a chance to join your army. That of course will lower the morale of your army, and some prisoners will agree to join you just to run away back to their families. If you have a figure of authority among your prisoners, such as a Bandit Leader you can ask him to form a band out of your prisoners (you must have more than 50), and send them to raid one of your enemy's villages, or attack them directly in exchange for freedom. But the best way is always for you to sell your prisoners to me.
; dlga_ramun_talk:ramun_leave|I'd better be going.
; dlga_ramun_leave:close_window|Remember, any prisoners you've got, bring them to me. I'll pay you good silver for every one.
; dlga_start:nurse_talk|I humbly request that your lordship keep his hands where I can see them.
; dlga_nurse_talk:close_window|No problem.
; dlga_nurse_talk:nurse_talk1|Can you tell me what it takes to convince your lady to marry me?
; dlga_nurse_talk1:nurse_talk2|I would gladly tell your lordship, if he finds 25 peningas in his pock..., purse.
; dlga_nurse_talk2:close_window|Don't think I want to pay you.
; dlga_nurse_talk2:nurse_talk3|Here you are. Now, speak!
; dlga_nurse_talk3:close_window|Thank you, your lordship. To be considered as a potential groom, you have to be a person of stature, a pledged vassal or a renowned warrior. At the very least, you should have as much renown as junior lords. Secondly, you must have good relations with the lady, and her father or guardian. Lastly, the most important component is chemistry. The chemistry between you and the lady will largely depend on your charisma, so being ugly, fat, or having a cheap beer or pickle breath would hardly come handy. If you get refused the first time, don't despair, their ladyships are known for playing hard to get, wait a few days and try again. With high persuasion, and charisma, you will eventually prevail, and the lady will agree to get married. Then go and talk to her father or guardian, and get an official blessing from him.
; dlga_start:manhunter_talk_b|We have not come to talk, {reg59?girlie:mate}. It's time for swords.
; dlga_start:manhunter_talk_b.1|Hey, you there! Have you seen any outlaws around here?
; dlga_manhunter_talk_b:manhunter_talk_b1|Yes, they went this way some time ago.
; dlga_manhunter_talk_b1:close_window|I knew it! Come on, lads! Let's go get these bastards! Thanks a lot, friend.
; dlga_manhunter_talk_b:manhunter_talk_b2|No, haven't seen any outlaws lately.
; dlga_manhunter_talk_b2:close_window|Bah. They're holed up in this country like rats, but we'll smoke them out sooner or later.
; dlga_manhunter_talk_b:manhunter_talk_b3|I wish to collect on the bounties of some criminals I have captured.
; dlga_manhunter_talk_b3:close_window|There's your bounty. Now me and the lads are going to hunt down more criminals.
; dlga_manhunter_talk_b:manhunter_talk_b4|You scum pillage and enslave people. You deserve death.
; dlga_manhunter_talk_b4:close_window|How dare you! Prepare to die.
; dlga_manhunter_talk_b:manhunter_talk_b1close|Good luck. Farewell.
dlga_manhunter_talk_b1close:close_window|Żegnaj.
dlga_looters_1:looters_2|{s4}
; dlga_looters_2:close_window|I'm not afraid of you lot. Fight me if you dare!
; dlga_looters_2:close_window.1|You'll have nothing of mine but cold steel, scum.
; dlga_looters_2:looters_2bribe|Do you have any idea whom you are talking to? I will not kill you if you join me.
; dlga_looters_2bribe:close_window|I care very little who you are. It is time for you to die.
; dlga_looters_2bribe:looters_2bribeg|Yes, I've heard of you. They say the men of your party enjoy the best loot. Forgive us, and we will be delighted to join such a fierce leader.
; dlga_looters_2bribe:looters_2bribere|Yes, I've heard of you. They say you pay well. We would consider your offer to sign up for {reg0} peningas.
; dlga_looters_2bribere:close_window|I cannot imagine fighting without warriors of such fine quality by my side. Welcome to my army.
dlga_looters_2bribere:looters_bribe12|Nie mam wystarczająco dużo pieniędzy...
; dlga_looters_2bribere:looters_bribe12.1|Oho! The way I see it, you should be paying me for such an opportunity. Forget it!
; dlga_looters_2bribeg:close_window|Why, you're just the sort of company I have been seeking so hard to find!
; dlga_looters_2bribeg:looters_bribe13|Never mind. It was just the mead talking.
; dlga_looters_bribe12:close_window|Oh, we've got plenty of payment for you, buttercup.
; dlga_looters_bribe13:close_window|That's funny. Now my spear has something to say to you.
; dlga_looters_2:close_window.2|We'll leave you in peace.
; dlga_start:village_farmer_talk|My {reg59?lady:lord}, we're only poor farmers from the village of {s11}. {reg1?We are taking our products to the market at {s12}.:We are returning from the market at {s12} back to our village.}
; dlga_village_farmer_talk:farmer_bandit_information|I am hunting a group of bandits with the following description... Have you seen them?
dlga_farmer_bandit_information:village_farmer_talk|{s15}
; dlga_village_farmer_talk:close_window|We'll see how poor you are after I take what you've got!
; dlga_village_farmer_talk:close_window.1|Carry on, then. Farewell.
; dlga_start:sea_king_talk|Hey! I'm a lord from {s1} but my only fief is the sea. What do you want?
; dlga_sea_king_talk:close_window|Prepare your crew! We will fight!
; dlga_sea_king_talk:close_window.1|I give you greeting, since I'm a friend of your kingdom.
; dlga_sea_king_talk:close_window.2|Nothing, I take my leave now.
; dlga_start:fisher_talk|My {reg59?lady:lord}, we're only poor fishermen from {s11}.
; dlga_fisher_talk:close_window|We'll see how poor you are after I take what you've got!
; dlga_fisher_talk:fisher_talk_1|Is fishing important for {s11}?
; dlga_fisher_talk:close_window.1|Carry on, then. Farewell.
; dlga_fisher_talk_1:fisher_talk_2|{s11} has a {s21} fishing fleet. Usually we {s22}produce enough salt to preserve the fish the fleet brings to port.
; dlga_fisher_talk_2:close_window|Very well. That's all I wanted to know.
; dlga_start:traveller_ship_talk|Good day, my {reg59?lady:lord}. We're sailing from {s11} to {s12}.
; dlga_traveller_ship_talk:close_window|I will board your ship and take all you've got!
; dlga_traveller_ship_talk:close_window.1|Very well. That's all I wanted to know.
; dlga_start:traveller_ship_talk.1|Good day, my {reg59?lady:lord}. We're trading slaves from {s11} to {s12}.
; dlga_start:close_window.25|{playername}, the jarl of Kennemer sends greetings! As does Death!
; dlga_start:wessex_patrol1|{s2}^^Stop!
; dlga_wessex_patrol1:wessex_patrol2|Let us through. We are emissaries. We come to meet with Aelfred of West Seaxe.
; dlga_wessex_patrol1:wessex_patrol3|(Attack the Saxon patrol)
; dlga_wessex_patrol1:wessex_patrol2.1|(Continue on your way, dodging the Saxon patrol)
; dlga_wessex_patrol2:close_window|--The Saxons move out of your way, allowing you to proceed.--
; dlga_wessex_patrol2:close_window.1|I know who you are, {playername}. My brother was among those foragers that you attacked. I do not care if you're an emissary or not, you're going to pay for killing my brother.
; dlga_wessex_patrol3:close_window|To arms, they attack!
; dlga_start:foragers_mission_talk|Stop! Who are you and what do you want?
; dlga_foragers_mission_talk:close_window|Today is a good day to die, scum!
; dlga_foragers_mission_talk:foragers_mission_talk2|Listen, the sons of Ragnar want you dead. Turn back to your camp.
; dlga_foragers_mission_talk2:foragers_mission_talk3|To arms! It's a trap! The Danish attack us! To arms, West Seaxe!
; dlga_foragers_mission_talk3:close_window|But...
; dlga_start:close_window.26|Heill! Men in the farm, we have a prisoner for you!
; dlga_start:sven_party1|{playername}, Thank goodness you came! You do not remember me, but I'm one of the king's men who are defending the village. We are few. Thonkrik promised us that you were coming, but we did not believe him. Nobody else has come to our aid. I have been ordered to travel to the king, to urge him to send troops. However, I fear that I won't be in time, because the Viking ships are already approaching.
; dlga_sven_party1:close_window|Continue on your way and tell the king it is I that defend Doccinga, not his jarl.
; dlga_sven_party1:close_window.1|Forget your task. All men are needed in Doccinga.
; dlga_start:thiaderd2|I do not know who you are, traveler, but my men are around you and will not hesitate to kill you if you keep moving. This is our land. Now go back the way you came.
; dlga_start:thiader_battle|To arms, my men. Kill them all!
; dlga_thiaderd2:thiaderd_reginhard1|Are you Thiaderd? My name is {playername}. I want to talk.
; dlga_thiaderd2:thiaderd_reginhard2|Thiaderd the Rebel? {s4} sends you his greetings. It is time to die.
; dlga_thiaderd2:thiaderd_reginhard3|Well, I do not want to face you. I'm leaving.
; dlga_thiaderd_reginhard1:thiaderd_reginhard31|Thiaderd, I am here, your faithful Reginhard. {playername} offered to escort me so I can explain what happened with your brother.
; dlga_thiaderd_reginhard2:thiaderd_reginhard21|No, stop! I need to talk to Thiaderd!
; dlga_thiaderd_reginhard3:thiaderd_reginhard31|Stop, Thiaderd! I am here, your faithful Reginhard. {playername} offered to escort me so I can explain what happened with your brother.
; dlga_thiaderd_reginhard31:thiader_battle|That man with you is Reginhard? Damn traitor! You are rather too bold to come here after what you did to my brother. First, we will kill your friends and then cut the blood eagle on you, as did your jarl to my brother! To arms my men! Kill them all!
; dlga_thiaderd_reginhard21:thiader_battle|Damn! Reginhard the Betrayer is with you! Reginhard, you will pay dearly for bringing the jarl's men here! To arms my men! Kill them all!
; dlga_thiader_battle:close_window|What?
; dlga_start:minister_issues|I am at your service, {reg59?my lady:my lord}
; dlga_start:close_window.27|It has been an honor to serve you, {reg59?my lady:my lord}
; dlga_start:member_castellan_talk|Yes, {playername}? What can I do for you?
dlga_member_castellan_pretalk:member_castellan_talk|Coś jeszcze?
; dlga_member_castellan_talk:member_review_castle_garrison|I want to review the castle garrison.
; dlga_member_review_castle_garrison:member_castellan_pretalk|Of course. Here are our lists. Let me know of any changes you require...
; dlga_member_castellan_talk:member_review_castellan_equipment|Let me see your equipment.
; dlga_member_review_castellan_equipment:member_castellan_pretalk|Very well, it's all here...
; dlga_member_castellan_talk:member_castellan_join|I want you to abandon the castle and join my party.
; dlga_member_castellan_join:close_window|I've grown quite fond of the place, but if it is your wish, {playername}, I'll come with you.
; dlga_member_castellan_join:member_castellan_pretalk|Where would we sleep? You're dragging a whole army with you, {playername}! There's not room for all of us.
dlga_member_castellan_talk:close_window|[Odejdź]
; dlga_start:close_window.28|Do you want me to rejoin you?
; dlga_start:close_window.29|Do you want me to rejoin you?
; dlga_start:close_window.30|[Enemies take positions against your army. The battle starts.]
; dlga_start:close_window.31|[Enemies take positions against your army. The battle starts.]
; dlga_member_chat:kidnapped_girl_chat_1|Are we home yet?
; dlga_kidnapped_girl_chat_1:kidnapped_girl_chat_2|Not yet.
; dlga_kidnapped_girl_chat_2:close_window|I can't wait to get back. I've missed my family so much. I'd give anything to see them again.
; dlga_member_chat:member_lady_1|{playername}, when do you think we can reach our destination?
; dlga_member_lady_1:member_lady_2a|We still have a long way ahead of us.
; dlga_member_lady_1:member_lady_2b|Very soon. We're almost there.
; dlga_member_lady_2a:close_window|Ah, I am going to enjoy the road for a while longer then. I won't complain. I find riding out in the open so much more pleasant than sitting in the castle all day. You know, I envy you. You can live like this all the time.
; dlga_member_lady_2b:close_window|That's good news. Not that I don't like your company, but I did miss my little luxuries. Still I am sorry that I'll leave you soon. You must promise me, you'll come visit me when you can.
; dlga_member_chat:supported_pretender_talk|Greetings, {playername}, my first and foremost vassal. I await your counsel.
dlga_supported_pretender_pretalk:supported_pretender_talk|Coś jeszcze?
; dlga_supported_pretender_talk:pretender_progress|What do you think about our progress so far?
; dlga_pretender_progress:pretender_progress_2|{reg11?We have {reg11} lords on our side:We have no lord with us yet}, whereas {reg21?{s9} still has {reg21} lords supporting him:{s9} has no loyal lords left}. {reg19?We control {reg13?{reg13} towns:} {reg14?{reg14} castles:} {reg15?and {reg15} villages:}:We don't control any settlements}, while {reg29?they have {reg23?{reg23} towns:} {reg24?{reg24} castles:} {reg25?and {reg25} villages:}:they have no remaining settlements}. Overall, {s30}.
; dlga_pretender_progress_2:supported_pretender_pretalk|Then, we must keep fighting and rally our supporters!
; dlga_pretender_progress_2:pretender_quit_rebel_confirm|It seems this rebellion is not going anywhere. We must give up.
; dlga_pretender_quit_rebel_confirm:pretender_quit_rebel_confirm_2|{playername}, you can't abandon me now. Are you serious?
; dlga_pretender_quit_rebel_confirm_2:pretender_quit_rebel_confirm_3|Indeed, I am. I can't support you any longer.
; dlga_pretender_quit_rebel_confirm_2:supported_pretender_pretalk|I was jesting. I will fight for you until we succeed.
; dlga_pretender_quit_rebel_confirm_3:pretender_quit_rebel_confirm_4|Are you absolutely sure? I will never forgive you if you abandon my cause.
; dlga_pretender_quit_rebel_confirm_4:pretender_quit_rebel|I am sure.
; dlga_pretender_quit_rebel_confirm_4:supported_pretender_pretalk|Let me think about this some more.
; dlga_pretender_quit_rebel:close_window|So be it. Then my cause is lost. There is only one thing to do for me now. I will travel away from Islands to continental Europe, never to come back. With me gone, you may try to make your peace with {s4}.
; dlga_supported_pretender_talk:supported_pretender_equip|{reg65?My lady:My lord}, would you allow me to check out your equipment?
; dlga_supported_pretender_equip:supported_pretender_pretalk|Very well, it's all here...
; dlga_supported_pretender_talk:pretneder_view_char_requested|If it would please you, can you tell me about your skills?
; dlga_pretneder_view_char_requested:supported_pretender_pretalk|Well, all right.
; dlga_supported_pretender_talk:supported_pretender_grant_fief|I suggest that you decide who should hold a fief that does not have a lord.
; dlga_supported_pretender_grant_fief:supported_pretender_grant_fief_select|Which fief did you have in mind?
dlga_supported_pretender_grant_fief_select:supported_pretender_grant_fief_choose_recipient|{s4}
; dlga_supported_pretender_grant_fief_choose_recipient:center_captured_rebellion|Who should receive it?
dlga_supported_pretender_grant_fief_select:supported_pretender_pretalk|Nie ważne.
; dlga_supported_pretender_talk:close_window|Let us keep going, {reg65?my lady:sir}.
dlga_do_member_trade:member_talk|Coś jeszcze?
dlga_member_pretalk:member_talk|Coś jeszcze?
; dlga_member_chat:member_talk|Yes, {s5}?
; dlga_member_talk:member_direct_campaign|As marshal, I wish you to send a message to the vassals of the realm
; dlga_member_talk:member_trade|Let me see your equipment.
; dlga_member_trade:do_member_trade|Very well, it's all here...
; dlga_member_talk:morrigan_namegodness|Tell me about Morrigan.
; dlga_morrigan_namegodness:member_talk|--She smiles weakly.--^^I'm the Phantom Queen. I'm the one who selects the fallen in battle. In the shape of a crow, flying above the warriors, I take joy in bodies bathed in blood but scorn the corpses wounded in their backs.^^I'm a goddess of the ancient peoples, the same that built the cromlechs long before the sea began to vomit black sails. And I will prevail long after all of you fall into darkness.
; dlga_member_talk:morrigan_songplayer|Sing for me. I want to hear your song again.
; dlga_morrigan_songplayer:member_talk|--She smiles.--^^Very well.
; dlga_member_talk:morrigan_storytoplayer|How did you end up leading a band of bears and wolves?
; dlga_morrigan_storytoplayer:morrigan_storytoplayer2|When I was alone and desperate, they came to me. It may seem strange, but without the protection of those men that you destroyed, I would have been dead by now. They were my father's men. They took on the skins of beasts and gave me the name of the old goddess, Morrigan, to cause our enemies to fear.
; dlga_morrigan_storytoplayer2:morrigan_storytoplayer3|Away from civilization, after I had left everything behind to save myself, they had to kill to survive. That hard life made them crazy and turned them into true beasts. There were times when even I was afraid.^^I loved those men, and for that alone, I hate you for killing them. At the same time, I appreciate you for freeing me from becoming what they became.
dlga_morrigan_storytoplayer3:member_talk|Coś jeszcze?
; dlga_member_talk:morrigan_storygrandchildren|I want to talk about Flaithbertach's grandchildren.
; dlga_morrigan_storygrandchildren:morrigan_storygrandchildren2|The children of my brother? I heard he had died, but I cannot believe it.
; dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren3|It is not a rumor. I discovered where they were hiding and told Mael Bresail.
; dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren4|It is a rumor. I gave orders to hide them. They are safe.
; dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren2_ter|We ought to talk about this another time.
dlga_morrigan_storygrandchildren2_ter:member_talk|Bardzo dobrze.
; dlga_morrigan_storygrandchildren3:morrigan_storygrandchildren3_1|You did what? I should have suspected. You killed my brother and left his children at the mercy of murderers. You're nothing but scum like Mael Bresail. Why not kill me too?
; dlga_morrigan_storygrandchildren3_1:morrigan_storygrandchildren3_2|Maybe I shall.
; dlga_morrigan_storygrandchildren3_1:morrigan_storygrandchildren3_2.1|I... I was cheated by Mael Bresail.
; dlga_morrigan_storygrandchildren3_2:member_talk|Leave me alone. I want to mourn my loss. Soon you will discover what sort of man you've been helping.
; dlga_morrigan_storygrandchildren4:member_talk|You cannot understand how happy I am to hear those words. The children of my brother are still alive! Thank you so much. You're a better person than I expected.
; dlga_member_talk:morrigan_romanceoptions_f1|[Kiss her.]
; dlga_member_talk:morrigan_romanceoptions_f2|My lady, my tent makes a poor palace without you. I pray you would find me worthy to exalt it.
; dlga_morrigan_romanceoptions_f1:member_talk|[Her lips are to yours.]
; dlga_morrigan_romanceoptions_f2:member_talk|[Morrigan winks while she smiles at you knowingly.]^^ Wait for me when the whole camp is quiet. I'll be there, my love.
; dlga_member_talk:morrigan_romanceoptions|You are a remarkable woman. I could fall in love with you.
; dlga_morrigan_romanceoptions:morrigan_flirt1|--Morrigan looks at you with curiosity, as if waiting for you to take the next step.--^^[ Current Morrigan reluctance: {reg0} ]
; dlga_morrigan_flirt1:morrigan_flirt1_1|You are a beauty, Morrigan.
; dlga_morrigan_flirt1:morrigan_flirt1_2|Your parents were wrong to leave you orphaned.
; dlga_morrigan_flirt1:morrigan_flirt1_3|[Take her hand and smile.]
; dlga_morrigan_flirt1:morrigan_flirt1_1.1|[You look deeply into her eyes.]
; dlga_morrigan_flirt1:morrigan_flirt1_3.1|I'm glad to have you with us.
; dlga_morrigan_flirt1_2:morrigan_storytoplayer3|You are either crazy or simply stupid. Forget me.
; dlga_morrigan_flirt1_1:morrigan_flirt1|[She looks at you and smiles. It looks that you've made a good impression.]
; dlga_morrigan_flirt1_3:morrigan_flirt1|[She smiles]
; dlga_morrigan_flirt1:morrigan_flirt2_3|What do you think about me?
; dlga_morrigan_flirt1:morrigan_flirt2_2|I have a precious ring in my possession. Would you like it?
; dlga_morrigan_flirt1:morrigan_flirt2_1|I was only joking about being afraid to enter your lair.
; dlga_morrigan_flirt1:morrigan_flirt1_2.1|Why not come by my tent tonight?
; dlga_morrigan_flirt1:morrigan_flirt2_4|So... Do you like to hunt?
; dlga_morrigan_flirt2_1:morrigan_flirtreluctanceupdate|--She laughs.--^^ I usually cause that feeling.
; dlga_morrigan_flirt2_2:morrigan_flirtreluctanceupdate|Thank you. It's a pretty gift. I love rings.
; dlga_morrigan_flirt2_3:morrigan_flirtreluctanceupdate|Why do you ask that? Are you so insecure? I prefer bold people!
; dlga_morrigan_flirt2_4:morrigan_flirtreluctanceupdate|Years ago, I would have said no, but since then, it was the hunt that allowed me to eat many days. I love hunting now.
; dlga_morrigan_flirtreluctanceupdate:morrigan_storytoplayer3|We have nothing more to say.
; dlga_morrigan_flirtreluctanceupdate:morrigan_flirt1|[ Current Morrigan reluctance: {reg0} ]
; dlga_morrigan_flirt1:morrigan_flirt3_1|So just how did your parents die?
; dlga_morrigan_flirt1:morrigan_flirt3_2|[Gently touch her face.]
; dlga_morrigan_flirt1:morrigan_flirt3_3|[Kiss her.]
; dlga_morrigan_flirt1:morrigan_flirt3_4|I have a valuable bracelet in my possession. Would you like it?
; dlga_morrigan_flirt1:morrigan_flirt3_5|What do you like to do for fun?
; dlga_morrigan_flirt3_1:morrigan_storytoplayer3|I do not want to talk about it.
; dlga_morrigan_flirt3_2:morrigan_flirtreluctanceupdate|[She smiles and looks at you.]
; dlga_morrigan_flirt3_3:morrigan_flirtreluctanceupdate|Warlord, much as I like you, I do not want to kiss you.
; dlga_morrigan_flirt3_4:morrigan_flirtreluctanceupdate|I am not just one of your warriors. Keep this for your men.
; dlga_morrigan_flirt3_5:morrigan_flirtreluctanceupdate|Right now, I am having fun being with you.
; dlga_morrigan_flirt1:morrigan_flirt4_1|So, a beautiful woman like you must be married.
; dlga_morrigan_flirt1:morrigan_flirt4_2|You're the most beautiful woman I've ever seen.
; dlga_morrigan_flirt1:morrigan_flirt4_3|[Touch her face and kiss her.]
; dlga_morrigan_flirt1:morrigan_flirt4_4|[Smell her hair.]
; dlga_morrigan_flirt1:morrigan_flirt4_5|[Hold her hands.]
; dlga_morrigan_flirt4_1:morrigan_flirtreluctanceupdate|That would have been nice, but how could I be married if I spent my life fleeing?
; dlga_morrigan_flirt4_2:morrigan_flirtreluctanceupdate|I do not think so. I know there are women who are more beautiful.
; dlga_morrigan_flirt4_3:morrigan_flirtreluctanceupdate|[Her lips are to yours.]
; dlga_morrigan_flirt4_4:morrigan_flirtreluctanceupdate|What are you doing? Behaving like a wolf! Get away from me!
; dlga_morrigan_flirt4_5:morrigan_flirtreluctanceupdate|[She smiles at you and blushes.]
; dlga_morrigan_flirt1:morrigan_flirtsuccess|My lady, my tent makes a poor palace without you. I pray you would find me worthy to exalt it.
; dlga_morrigan_flirtsuccess:morrigan_flirtsuccess2|Wait for me when the whole camp is quiet. I'll be there, my love.
; dlga_morrigan_flirtsuccess2:morrigan_storytoplayer3|[Morrigan winks while she smiles at you knowingly. You realize she is in love with you.]
; dlga_morrigan_flirt1:morrigan_storytoplayer3|Sorry, I have other things to do.
; dlga_member_talk:view_member_char_requested|What can you tell me about your skills?
; dlga_view_member_char_requested:do_member_view_char|All right, let me tell you...
; dlga_member_talk:member_separate|We need to separate for a while.
; dlga_member_talk:com_regalo6|(Give warrior rings and bracelets valued at 3000 peningas)
; dlga_com_regalo6:do_member_trade|Thank you, I am proud to receive these rewards.
; dlga_member_talk:member_separate.1|Leave now.
; dlga_member_separate:member_separate_confirm|Oh really? Well, I'm not just going to wait around here. I'm going to go to the towns to look for other work. Is that what you want?
; dlga_member_separate:companion_quitting|Actually, there is something I need to tell you.
; dlga_member_separate_confirm:member_separate_yes|That's right. We need to part ways.
; dlga_member_separate_confirm:do_member_trade|No, I'd rather have you at my side.
; dlga_member_separate_yes:close_window|Well. I'll be off, then. Look me up if you need me.
; dlga_member_talk:member_question|I'd like to ask you something.
dlga_member_talk:close_window|Nie ważne.
; dlga_member_question:member_question_2|Very well. What did you want to ask?
; dlga_member_question_2:member_morale|How do you feel about the way things are going in this company?
; dlga_member_question_2:member_background_recap|Tell me your story again.
; dlga_member_question_2:member_kingsupport_1|I suppose you know that I aspire to be {reg59?queen:king} of this land?
; dlga_member_question_2:member_intelgathering_1|Do you have any connections that we could use to our advantage?
; dlga_member_question_2:member_improverels_1|I would like to improve my relations with a settlement.
; dlga_member_question_2:member_fief_grant_1|Would you be interested in holding a fief?
dlga_member_question_2:close_window|Nie ważne.
dlga_member_morale:do_member_trade|{s21}
dlga_member_background_recap:member_background_recap_2|{s5}
dlga_member_background_recap_2:member_background_recap_3|{s5}
; dlga_member_background_recap_3:do_member_trade|Then shortly after, I joined up with you.
dlga_do_member_view_char:member_talk|Coś jeszcze?
; dlga_member_kingsupport_1:do_member_trade|Um... Yes. I had heard.
dlga_member_kingsupport_1:member_kingsupport_1a|{s21}
; dlga_member_kingsupport_1a:member_kingsupport_2|Would you then support my cause?
; dlga_member_kingsupport_1a:do_member_trade|Very good. I shall keep that in mind.
; dlga_member_kingsupport_2:do_member_trade|I would, {s21}. Moreover, I have a proposal on how I might help you attain your throne. However, you recently sent {s22} off on a similar mission. Perhaps we should wait for a couple of weeks to avoid drawing too much attention to ourselves.
dlga_member_kingsupport_2:member_kingsupport_2a|{s21}
dlga_member_kingsupport_2a:member_kingsupport_3|{s21}
dlga_member_kingsupport_2a:do_member_trade|{s21}
dlga_member_kingsupport_3:member_kingsupport_3a|{s21}
; dlga_member_kingsupport_3a:member_kingsupport_4|Very good. You do that
; dlga_member_kingsupport_3a:do_member_trade|On second thought, stay with me for a while
; dlga_member_kingsupport_4:close_window|Farewell then, {s21}, for a little while
dlga_member_intelgathering_1:member_intelgathering_3|{s21}
; dlga_member_improverels_1:member_improverels_2|What settlement do you have in mind?
dlga_member_improverels_2:member_improverels_3|{s4}
; dlga_member_improverels_2:do_member_trade|Actually, forget about this, maybe later.
; dlga_member_improverels_3:close_window|Very well. I will travel there and try to improve your relations with {s4}, {s21}.
; dlga_member_intelgathering_3:member_intelgathering_3|Of course, as few people as possible should know of this. If you want to collect the information, or pull me out, then don't send a messenger. Come and get me yourself -- even if that means you have to sneak through the gates.
; dlga_member_intelgathering_3:member_intelgathering_4|Splendid idea -- you do that.
; dlga_member_intelgathering_3:do_member_trade|Actually, hold off for now.
; dlga_member_intelgathering_4:close_window|Good. I should be ready to report in about five days. Farewell then, {s21}, for a little while.
; dlga_merchant_quest_4_start:close_window|It's time, lads! Up and at them!
; dlga_start:relative_saved_1a|Stop! You bring many boats with you. Who are you, and what do you want?
; dlga_relative_saved_1a:relative_saved_1b1|My name is {playername}. Are you the army from the Kingdom of Asturias?
; dlga_relative_saved_1a:relative_saved_1b2|My name is {playername}. I come in accordance with the agreements with West Seaxe.
; dlga_relative_saved_1a:relative_saved_1b2.1|My name is {playername}. I come to negotiate on behalf of the sons of Ragnar.
; dlga_relative_saved_1b1:relative_saved_1b2|Yes, and if you know who we are, you can only come from West Seaxe.
; dlga_relative_saved_1b2:relative_saved_1b3|I see. Well, my job is not to trust anyone, but stay alert. If your fleet moves, we will attack you. You'll go with two or three men to our ship, and we will take you to the village to talk to our leaders. Five of our men will go to your ship as hostages to guarantee your safety.
; dlga_relative_saved_1b3:close_window|Let's go!
; dlga_start:bandit_leader_1a|Ay! Spare me! Spare my life! Let me go, and I'll go far away from here, and learn an honest trade, and you'll never hear of me again!
; dlga_bandit_leader_1a:bandit_leader_1b|I'll spare your life -- but in exchange, I want information. Either you or your mates kidnapped the brother of a prominent merchant in town. Tell me where you're hiding him, and give me your word that you'll stop troubling the people of these parts, and you can go free.
; dlga_start:looter_leader_1|What do you want?
; dlga_looter_leader_1:looter_leader_2|I've been looking for you. Tell me where you keep your prisoners, and I'll let you go.
; dlga_looter_leader_1:close_window|Nothing. We'll leave you in peace.
; dlga_looter_leader_2:looter_leader_3|Hah! Those prisoners are only going free if you pay their ransom. Did you bring any silver?
; dlga_looter_leader_3:close_window|No, but I brought steel.
; dlga_bandit_leader_1b:close_window|Oh bless you, {reg59?my lady:my lord}. Bless you. We've done the lad no harm. We've been keeping him in our hideout near {s9}. I'll describe the area nearby in detail, so there's no mistaking it...
; dlga_start:close_window.32|Beautiful work, {playername}! Let me have my {reg33} peningas. I hope you got your fair share from the weeping men of {s33}.
