dlga_start:blocked_agent|Questa persona sembra occupata. Forse dovrei andarmene...
dlga_companion_recruit_secondchance:companion_recruit_backstory_b|Perdona se ho mostrato cattive maniere, prima. Vorresti raccontarmi ancora la tua storia?
dlga_companion_recruit_secondchance:close_window|Niente.
dlga_companion_recruit_backstory_delayed:companion_recruit_backstory_delayed_response|{s5}
dlga_companion_recruit_backstory_delayed_response:companion_recruit_signup_b|Potresti essere utile nella mia Compagnia.
dlga_companion_recruit_backstory_delayed_response:close_window|Ti farò sapere se sento qualcosa.
dlga_companion_recruit_signup_confirm:close_window|Bene! Dammi un momento per prepararmi e ti raggiungo subito.
dlga_start:companion_rehire|La mia offerta di reclutarti è ancora valida, sempre se lo vuoi.
dlga_start:companion_rehire.1|È bello vederti in vita, {s5}! {s6}, e non sapevo se fossi in prigionia, all'altro mondo o se avessi preso congedo da questo genere di vita. Ho viaggiato da allora cercandoti. Se vuoi posso radunare le mie cose e riunirmi a voi!
dlga_start:companion_prison_break_chains|Sono venuto a portarvi fuori da qui.
dlga_companion_prison_break_chains:close_window|Grazie al cielo siete qui! Tuttavia non posso andare da nessuna parte con queste catene alle gambe. Dovrete trovare un modo per portar via le chiavi alla guardia.
dlga_start:companion_rehire.2|{s5}
dlga_start:close_window.43|Non vedo l'ora di viaggiare con te.
dlga_start:companion_was_dismissed|È bello rivederti, {s21}! In verità, speravo d'incrociarti ancora.
dlga_companion_was_dismissed:companion_rehire|{s5}. Vuoi che rientri nella compagnia?
dlga_companion_rehire:companion_recruit_signup_confirm|Brindiamo al tuo ritorno!
dlga_companion_rehire:companion_rehire_refused|Scusami, ma non posso prendere nessun altra persona con me al momento.
dlga_companion_rehire_refused:close_window|Va bene... Cercate di me se cambiate idea, eh?
dlga_start:companion_rehire.3|Quindi... Vuoi ancora che torni con voi?
dlga_minister_issues:minister_pretalk|C'è una questione che necessita della vostra attenzione. La disputa tra {s11} e {s12} si è spinta fino ad un punto da ritenersi sconveniente. Se intervenite rischiate di offendere uno dei due signori. Tuttavia, se non fate nulla, rischiate di apparire debole. Tali sono gli oneri della regalità, {reg59?mia signora:sire}.
dlga_minister_issues:minister_talk|{s1} al momento non è assegnato a nessun signore. Potreste conservare questa situazione, per attirare i signori che gravitano attorno ai signori che hanno terre da offrire, ma per il momento, nessuno sta raccogliendo le sue rendite.
dlga_minister_issues:minister_talk.1|A questo punto, non ci sono questioni particolarmente urgenti che richiedano la vostra attenzione. Tuttavia vorrei sottolineare, sire, che non sono molto abile nel campo della politica e che sono ansioso di tornare alla vita privata. Se volete darmi direttive diverse da quelle di base, suggerisco la nomina di un compagno fidato in vece mia. Nel frattempo, c'è qualcosa che vorreste fare?
dlga_minister_issues:minister_talk.2|Se posso permettermi di offrire un consiglio,  {reg59?signora:signore}, sembra che il vostro diritto a governare come monarca indipendente non sia sufficientemente riconosciuto, e questo ci procura vari problemi lungo il nostro cammino. Può essere opportuno trovare un altro regno che abbia interessi comuni e chiedere il suo riconoscimento, in modo da stabilire un rapporto di uguaglianza con gli altri Re delle terre del nord.
dlga_minister_issues:minister_talk.3|Al momento, non ci sono questioni particolarmente urgenti che necessitino della vostra attenzione. C'è qualcosa che desiderate fare?
dlga_minister_pretalk:minister_talk|C'è qualcosa che desiderate sia fatto?
dlga_minister_talk:combined_political_quests|Avete qualche idea per rafforzare l'unità del regno?
dlga_minister_talk:offer_gift_quest_complete|Ho il comprato tutto per il regalo di {s4}.
dlga_offer_gift_quest_complete:close_window|Ah, fatemeli prendere. Speriamo che questo ponga fine al dissidio tra voi due. Dovreste parlare con {reg4?lei:lui}, per vedere se ho avuto successo.
dlga_minister_talk:minister_cancel_political_quest|Abbandoniamo il nostro piano di {s10}.
dlga_minister_cancel_political_quest:minister_cancel_political_quest_confirm|Siete sicuro di non voler dar corso a quest'idea?
dlga_minister_cancel_political_quest_confirm:minister_pretalk|Si, sono sicuro. Lasciamo perdere quest'idea.
dlga_minister_cancel_political_quest_confirm:minister_pretalk.1|Veramente, non importa.
dlga_minister_talk:minister_diplomatic_kingdoms|Desidero mandare un emissario.
dlga_minister_talk:minister_indict|Desidero accusare un vassallo sleale di tradimento.
dlga_minister_talk:minister_change_marshal|Desidero sostituire {s4} quale Comandante in Capo.
dlga_minister_talk:minister_change_marshal.1|Desidero nominare un nuovo Comandante in Capo.
dlga_minister_change_marshal:minister_pretalk|Avete appena dato quest'incarico, {reg59?mia signora:mio signore}. Se emanate un contrordine così presto, ci sarà una grande confusione. Dovremmo aspettare qualche giorno.
dlga_minister_talk:minister_premio1|Ti voglio ricompensare per il tuo lavoro di mio consigliere.
dlga_minister_premio1:minister_premio2|Grazie, {reg59?mia signora:mio signore}. Cosa avete in mente?
dlga_minister_premio2:minister_premio3|Bracciali e anelli per 2500 denari.
dlga_minister_premio2:minister_premio3.1|Ti comprerò alcuni schiavi del valore di 5.000 denari per aiutarti coi tuoi compiti.
dlga_minister_premio2:minister_premio3.2|Una splendida tenuta del valore di 10.000 denari con tanto di inquilino che ti pagherà l'affitto.
dlga_minister_premio2:minister_pretalk|Oh, nulla. Ritorna alle tue mansioni.
dlga_minister_premio3:minister_pretalk|Grazie mille, {reg59?mia signora:mio signore}. Sono felice di essere al vostro servizio ed ora sarò ancora più zelante nei miei doveri.
dlga_minister_talk:minister_kingdom_report1|Portami un rapporto sul regno.
dlga_minister_kingdom_report1:close_window|Certamente, {reg59?mia signora:sire}. L'ho già qui pronta.
dlga_minister_talk:minister_messenger_system1|Voglio inviare un messaggio.
dlga_minister_messenger_system1:minister_messenger_system2|Certo, {reg59?mia signora:mio signore}. Abbiamo un messaggero pronto a vostra disposizione. A chi volete inviare il messaggio? Ho sentito le seguenti persone si trovano nelle vicinanze:
dlga_minister_messenger_system2:minister_messenger_system3|{s1}.
dlga_minister_messenger_system2:minister_pretalk|No, a nessuno di loro. Più tardi, forse.
dlga_minister_messenger_system3:close_window|Molto bene. Cosa volete drigli?
dlga_minister_talk:minister_pretalk|Fammi controllare le scorte nel mio regno.
dlga_minister_talk:minister_taxrate|Voglio cambiare l'aliquota fiscale nelle mie terre.
dlga_minister_taxrate:minister_taxrate2|{reg59?Signora:Signore}, vi ricordo che un elevato livello di imposte genera diffidenza e può causare disordini, mentre tasse basse può esauriscono il tesoro. Cosa forrste fare?
dlga_minister_taxrate2:minister_taxrate3|Tasse alte.
dlga_minister_taxrate2:minister_taxrate3.1|Tasse basse.
dlga_minister_taxrate2:minister_taxrate3.2|Tassazione normale.
dlga_minister_taxrate2:minister_pretalk|Lasciamole come sono.
dlga_minister_taxrate3:minister_pretalk|La tassazione è  {s11} in tutte le tue terre.
dlga_minister_talk:minister_controltax|Voglio che assumiate del personale per ridurre le perdite fiscali. Assicurati anche di intimidirli un pò.
dlga_minister_controltax:minister_controltax2|Assumendo e mantenendo questo personale avrai un costo di 3.000 denari a settimana. {reg59?Mia signora:Mio signore}, devi decidere se hai convenienza nel farlo.
dlga_minister_controltax2:minister_controltax3|Ho deciso. Assumi il personale.
dlga_minister_controltax2:minister_pretalk|Molto bene, ci ho pensato. Evitiamo questa spesa settimanale, non ne vale la pena...
dlga_minister_controltax3:minister_pretalk|Bene, {reg59?mia signora:sire}. D'ora in poi, le rendite delle tasse saranno più alte. Ve lo garantisco.
dlga_minister_talk:minister_nocontroltax|Licenzia il personale che lavora alla riduzione delle perdite fiscali.
dlga_minister_nocontroltax:minister_nocontroltax2|Licenziando questo personale significa ridurre le entrate fiscali. Ne siete sicuro?
dlga_minister_nocontroltax2:minister_nocontroltax3|Sì, non posso sopportare di vedere così tanti denari che volano via dalle nostre casse.
dlga_minister_nocontroltax2:minister_pretalk|Ah, no. Fatemici pensare ancora per un pò.
dlga_minister_nocontroltax3:minister_pretalk|Va bene, {reg59?mia signora:sire}. Saranno licenziati.
dlga_minister_talk:minister_prisionero1|Invia un messaggero a pagare per il rilascio di un prigioniero.
dlga_minister_prisionero1:minister_prisionero2|Per chi dovremmo pagare il riscatto?^^Ricorda che il prigioniero dovrebbe essere in una prigione così che il nostro messaggero possa trovarlo.
dlga_minister_prisionero2:minister_prisionero3|{s10}.
dlga_minister_prisionero2:minister_pretalk|Lasciamo stare.
dlga_minister_prisionero3:minister_prisionero4|Quanto denaro dobbiamo offrire? considerando anche di aggiungere il costo del messaggero di 400 denari per la missione.
dlga_minister_prisionero4:minister_prisionero5|Trecento denari mi sembrano un buon numero.
dlga_minister_prisionero4:minister_prisionero5.1|Ottocento denari e l'offerta sarà accettata.
dlga_minister_prisionero4:minister_prisionero5.2|Bene, voglio essere sicuro di riaverlo indietro. Offro loro 15.000 denari.
dlga_minister_prisionero4:minister_pretalk|Cosa? Sono necessari più soldi? Santi numi, non ci penso neanche!
dlga_minister_prisionero5:minister_pretalk|Bene, un messaggero verrà inviato a {s11} con la proposta di rilasciare {s10}.
dlga_minister_talk:minister_faith|Voglio un rapporto sulla devozione dei miei soggetti e nuove conversioni.
dlga_minister_faith:minister_faith2|{s22}
dlga_minister_faith2:minister_pretalk|Grazie.
dlga_minister_talk:minister_basicnanksystem1|Voglio vedere il tesoro del regno.
dlga_minister_basicnanksystem1:minister_basicnanksystem2|Il denaro nelle vostre casse attualmente ammonta a {reg0}  denari.^^Cosa desideri fare?
dlga_minister_basicnanksystem2:minister_basicnanksystem1|Aggiungi 1000 denari alle casse del regno.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.1|Aggiungi 5000 denari alle casse del regno.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.2|Aggiungi 10000 denari alle casse del regno.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.3|Preleva 1000 denari dalle casse del regno.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.4|Preleva 5000 denari dalle casse del regno.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.5|Preleva 10000 denari dalle casse del regno.
dlga_minister_basicnanksystem2:minister_pretalk|Nulla.
dlga_minister_talk:minister_ask_about_war|Come procede la guerra?
dlga_minister_ask_about_war:minister_ask_about_war2|{s12}
dlga_minister_ask_about_war2:minister_ask_about_war_details|Ditemi di più riguardo alla guerra contro {s1}.
dlga_minister_ask_about_war2:minister_pretalk|Era tutto quello che volevo sapere. Grazie.
dlga_minister_ask_about_war_details:minister_ask_about_war2|{s9}.
dlga_minister_talk:minister_training_lair0_tr|Ho bisogno di discutere dell'addestramento dei miei uomini.
dlga_minister_training_lair0_tr:minister_training_lair0|Posso prendere le vostre reclute e trasformarle in guerrieri.
dlga_minister_training_lair0:minister_training_lair3|Ho bisogno di più uomini nella guarnigione per addestrarli.
dlga_minister_training_lair0:minister_training_lair4_stop|Interrompi l'addestrameno degli uomini qui.
dlga_minister_training_lair0:minister_pretalk|Niente.
; dlga_minister_training_lair3:minister_training_lair3_a|Do you want me to use an alternative promotion when available?
dlga_minister_training_lair3_a:minister_training_lair3_b|Si.
dlga_minister_training_lair3_a:minister_training_lair3_b.1|No.
; dlga_minister_training_lair3_b:minister_pretalk|Alright, I will train the recruits in {s11}. Place the troops you want me to train at the bottom of the garrison list.
dlga_minister_training_lair4_stop:minister_pretalk|Si, {reg59?mia signora:mio signore}?
dlga_minister_talk:minister_replace|Desidero che lasciate la carica di ministro.
dlga_minister_talk:minister_replace.1|Desidero che vi riuniate alla mia Compagnia.
dlga_minister_talk:minister_grant_fief|Desidero concedere ad uno dei miei vassalli un feudo.
dlga_minister_talk:minister_grant_self_fief|Desidero nominare me stesso governante di {s4}.
dlga_minister_grant_self_fief:minister_pretalk|Come desiderate. Ora siete governante di {s4}.
dlga_minister_talk:close_window|Questo è tutto, per ora.
dlga_minister_change_marshal:minister_change_marshal_choose|Chi scegliete come nuovo Comandante in Capo?
dlga_minister_change_marshal_choose:minister_pretalk|Sarò io il nuovo Comandante in Capo.
dlga_minister_change_marshal_choose:minister_pretalk.1|Per un pò di tempo non avremo un Comandante in Capo
dlga_minister_change_marshal_choose:minister_pretalk.2|{s4}
dlga_minister_change_marshal_choose:minister_pretalk.3|Non importa
dlga_minister_diplomatic_kingdoms:minister_diplomatic_kingdoms_select|Da chi volete inviare questo emissario?
dlga_minister_diplomatic_kingdoms:minister_pretalk|Sfortunatamente, non c'è nessuno da inviare al momento.
dlga_minister_diplomatic_kingdoms_select:minister_diplomatic_initiative_type|{s10} del {s11}{s14}
dlga_minister_diplomatic_kingdoms_select:minister_pretalk|Non importa
dlga_minister_diplomatic_initiative_type:minister_diplomatic_initiative_type_select|Quale comunicazione volete mandargli?
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary|Che i nostri due regni dovrebbero stipulare una tregua.
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.1|Che desidero mettermi sotto la sua protezione, come suo vassallo.
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.2|Che desidero esprimere la mia buona volontà, come un monarca ad un altro.
dlga_minister_diplomatic_initiative_type_select:minister_declare_war|Che gli dichiaro guerra.
dlga_minister_diplomatic_initiative_type_select:close_window|Non importa.
dlga_minister_declare_war:minister_declare_war_confirm|{s12}
dlga_minister_declare_war_confirm:minister_declare_war_confirm_yes|Certo. Dobbiamo entrare in guerra contro {s12}.
dlga_minister_declare_war_confirm:minister_pretalk|Hmm. Forse no.
dlga_minister_declare_war_confirm_yes:minister_pretalk|Come comandate. Ora siamo in guerra con il {s12}. Possa il cielo garantirci la vittoria.
dlga_minister_diplomatic_emissary:minister_emissary_select|Chi sarà il vostro emissario? Dovreste scegliere qualcuno di vostra fiducia, ma che sia anche persuasivo, uno che sappia negoziare senza essere offensivo.
dlga_minister_emissary_select:minister_emissary_dispatch|{s11}
dlga_minister_emissary_select:minister_pretalk|Adesso non mi viene in mente nessuno.
dlga_minister_emissary_dispatch:minister_diplomatic_dispatch_confirm|Molto bene. Invierò {s11} al {s12} a {s14}.
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk|Sì, fate così.
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk.1|Veramente non ho interesse in merito.
dlga_minister_replace:minister_replace_select|Molto bene. Chi volete nominare al mio posto?
dlga_minister_replace_select:minister_replace_confirm|{s4}
dlga_minister_replace_select:minister_replace_confirm.1|Mia moglie, {s4}.
dlga_minister_replace_select:minister_pretalk|Veramente non ho interesse in merito.
dlga_minister_replace_confirm:close_window|Molto bene. {s9} è il vostro nuovo ministro. Mi riunirò a voi tra breve.
dlga_minister_replace_confirm:close_window.1|Molto bene. {s9} è il vostro nuovo ministro. È stato un onore servirvi.
dlga_minister_grant_fief:minister_grant_fief_select|Quale dei vostri feudi volete concedergli?{s12}
dlga_minister_grant_fief_select:minister_grant_fief_select_recipient|{s1}{s12}
dlga_minister_grant_fief_select:minister_pretalk|Non importa
dlga_minister_grant_fief_select_recipient:minister_grant_fief_select_recipient_choice|E chi scegliete per ricevere il feudo?{s12}
dlga_minister_grant_fief_select_recipient_choice:minister_grant_fief_complete|{s11}. {s1}
dlga_minister_grant_fief_select_recipient_choice:minister_pretalk|Niente.
dlga_minister_grant_fief_complete:minister_pretalk|Bene... {s2} riceve {s1}.
dlga_minister_indict:minister_indict_select|Brutte notizie, {reg59?mia signora:mio signore}. Chi pensate abbia intenzione di tradirvi?
dlga_minister_indict_select:minister_indict_confirm|{s11}
dlga_minister_indict_select:minister_pretalk|Niente.
dlga_minister_indict_confirm:minister_indict_confirm_answer|Riflettete bene su questo, {reg59?mia signora:mio signore}. Se accusate ingiustamente {s4} di tradimento, potreste rendere nervosi gli altri che sono al vostro servizio. D'altra parte, se credete veramente che {reg4?lei:lui} vi stia per tradire, allora forse è meglio fare la prima mossa e garantirsi il controllo delle {reg4?sue:sue} fortezze.
dlga_minister_indict_confirm_answer:minister_indict_conclude|Ci ho riflettuto anche troppo. Pubblica l'atto d'accusa!
dlga_minister_indict_confirm_answer:minister_pretalk|Forse dovrei attendere ancora un pò...
dlga_minister_indict_conclude:minister_pretalk|È stato inviato, {reg59?mia signora:mio signore}.
dlga_center_captured_lord_advice:center_captured_lord_advice_2|{s11}. {s1}
dlga_center_captured_lord_advice:center_captured_lord_advice_2.1|{s12} voglio tenere {s1} per me. (feudi: {s0})
dlga_center_captured_lord_advice:center_captured_lord_advice_2.2|{s66}, potreste avere in custodia {s1}. (feudi: {s0})
dlga_center_captured_lord_advice_2:minister_issues|Come desiderate, {reg59?mia signora:sire}. {reg6?Io sarò:{reg7?Voi sarete:{s11} sarà}} {reg3?la nuova signora:il nuovo signore} di {s1}.
dlga_center_captured_lord_advice_2:close_window|Hmmm. Così sia, {playername}. Ho valutato il vostro consiglio. {reg6?Io sarò:{reg7?Voi sarete:{s11}}} {reg3?la nuova signora:il nuovo signore} di {s1}.
dlga_event_triggered:reginhard_calm1|Mio Dio, Mio Dio, è morto. Abbiamo ucciso Thiaderd.
; dlga_event_triggered:reginhard_mission3_1|All right, {playername}, you've seen who the jarl is, and you know what he did. He only wants one thing -- the power -- and now he's using you to take it, as before he used me to reach my Thiaderd. For him, we are expendable tools, and the jarl of Kennemer will finish you off when you're either not useful or become dangerous, as he did with me.
; dlga_event_triggered:reginhard_postdoccingaca|The jarl of Kennemer is an ambitious and dangerous man, I admire your fortitude to bite him and help save Doccinga despite the consequences this has had. You are a good person.^^Friese can be hostile land for us now, but I'm sure we'll find our destiny elsewhere.
; dlga_event_triggered:egil_mensajerey|{reg59?My lady:Sir}, I have taken the liberty of sending a message to King Horik. I think it will be best if we have the support of some of the king's men, especially if you have any intention of killing Sven.^Well, I have not spent much time with you, but I think this could lead to a battle. I hope you will look well upon the initiative I took to invite the king's men to join us.
dlga_egil_mensajerey:egil_mensajerey1|Si, penso sia una buona idea, Egil. Grazie.
dlga_egil_mensajerey:egil_mensajerey2|No, non voglio che tu prenda iniziative senza chiedermelo in anticipo. Capito?
dlga_egil_mensajerey:egil_mensajerey3|Egil, chiedi a me prima di prendere una decisione. non possiamo rischiare di fare errori.
dlga_egil_mensajerey1:close_window|{s2}^^Sì, lo so. Ho sempre preso buone decisioni. Posso essere un capo bravo quanto voi, o anche migliore. Forse dovresti farmi condurre questo esercito per un pò di tempo.
dlga_egil_mensajerey2:close_window|{s2}^^Sì, ho capito. Ti piace avere il controllo su tutto. Beh, è una tua decisione.
dlga_egil_mensajerey3:close_window|{s2}^^Hai ragione. Perdonami. A volte sono troppo impulsivo. Non voglio mettere a repentaglio questa compagnia a causa della mia imprudenza. Mi consultarò con voi la prossima volta.
dlga_reginhard_calm1:reginhard_calm2|Ti odia e ha deciso di combattere. Egli non ti ha lasciato altra scelta.
dlga_reginhard_calm2:reginhard_calm3|{s2} Si, lui non mi ha ascoltato. Lo jarl mi aveva ingannato,dicendomi che lui voleva incontrare Thiaderd per negoziare la pace, ma Thiaderd era più furbo di me e mi disse che era una trappola. Io insistetti,e suo fratello mi accompagnò in segreto per incontrare lo jarl. Così... il Godi dello jarl sacrificò il fratello di Thiaderd con l'aquila di sangue.
dlga_reginhard_calm3:reginhard_calm4|Cos'è l'Aquila di Sangue?
dlga_reginhard_calm3:reginhard_calm42|È morto da guerriero. È tempo di andare avanti. lo jarl di Kennemer ci aspetta.
dlga_reginhard_calm3:reginhard_calm43|È morto come un guerriero, ma tu vivi come codardo. Vai a dare la notizia allo Jarl e lascia la sua compagnia.
; dlga_reginhard_calm4:reginhard_calm3|The Danish call it Blodugr Orn. They cut away all of the ribs from the spine, and then they rip out the living lungs to flap like eagle's wings.^It is horrible! I hope you never see it.
dlga_reginhard_calm42:reginhard_calm_finalcon|{s4}Allora tu lavori per lo jarl di Kennemer... Alla fine,lui ha ottenuto ciò che voleva. Wyrd bid ful araed. Uno solo non può combattere il fato. Thiaderd è merto, e ora tu sei la mia nuova famiglia.
dlga_reginhard_calm43:reginhard_calm_finalcon|{s4}Si,sono un codardo,ma tu non sei meglio di me. Tu mi hai usato per catturarlo. Thiarderd era un brav'uomo. La sua unica colpa è stata quella di ribellarsi contro i danesi e combattere per la libertà. Dio mi perdoni! Io accetto il mio fato! Parla con il tuo jarl. Dopo,quando me lo dirai,andrò via dal tuo gruppo. Gaed a wyrd swa hio scel!
dlga_reginhard_calm_finalcon:reginhard_calm_finalcon2|Gaed a wyrd swa hio scel!
dlga_reginhard_calm_finalcon2:close_window|Il destino va sempre avanti per la sua strada!
dlga_reginhard_mission3_1:reginhard_mission3_2|Ho bisogno di trovare Sven Bull Neck.
dlga_reginhard_mission3_1:reginhard_mission3_3|Non mi interessa la vostra opinione. Vai a preparare le tue cose, perchè presto ci lascierai.
dlga_reginhard_mission3_2:close_window|{s2}^^Ci sono sempre modi che non richiedano di sottometterci ad altri, ma ne parleremo dopo. Un corriere giunge da Doccinga.
dlga_reginhard_mission3_3:close_window|{s2}^^Lo so, le mie cose sono pronte. potete cacciarmi in qualunque momento, ma ora avete altre preoccupazioni. Un cavaliere si avvicina da Doccinga.
dlga_reginhard_postdoccingaca:reginhard_postdoccingaca2|Ho fatto quello che dovevo. Lo jarl di Kennemer è un traditore e lo voglio lontano da me.
dlga_reginhard_postdoccingaca:reginhard_postdoccingaca3|Se avessi saputo che avrei perso la fiducia dello jarl, non avrei aiutato Doccinga.
dlga_reginhard_postdoccingaca:reginhard_postdoccingaca4|Non voglio parlarne per ora, Reginhard. Perdonatemi.
dlga_reginhard_postdoccingaca2:close_window|{s2}^^Ti avevo detto che era un serpente. Ora sei che te ne sei accorto, dovresti lasciare il Friese al più presto, visto che cercherà vendetta. Ho sentito dire che nel Regno di Mierce, sul mare, hanno bisogno di guerrieri. Wyrd bid ful araed.
dlga_reginhard_postdoccingaca3:close_window|{s2}^^Queste sono le parole di un codardo. Immagino che tu sia preoccupato e non pensare lucidamente. Parleremo dopo.
dlga_reginhard_postdoccingaca4:close_window|{s2}^^Capisco. Sono al tuo fianco per quello che conta. Continuamo per la nostra strada.
dlga_event_triggered:companion_quitting|Scusate {s5}. Ho qualcosa da dirvi.
dlga_companion_quitting:companion_quitting_2|{s5}
dlga_companion_quitting_2:companion_quitting_response|In verità? {s21}
dlga_companion_quitting_response:companion_quitting_yes|Va bene. Potete seguire la vostra strada, allora.
dlga_companion_quitting_response:companion_quitting_persuasion|Potrei provare a convincerti...
dlga_companion_quitting_response:close_window|Grazie per avermi ascoltato.
dlga_companion_quitting_persuasion:close_window|Hmm. Se la metti in questo modo, penso di poter rimanere ancora un pò, vedremo se le cose migliorano.
dlga_companion_quitting_persuasion:companion_quitting_response|Mi spiace, ma non condivido il tuo punto di vista. Me ne vado che ti aggrada o meno.
dlga_companion_quitting_response:companion_quitting_no|Non è il momento per discutere di queste cose.
dlga_companion_quitting_response:companion_quitting_no.1|Noi li impicchiamo i disertori, in questa Compagnia.
dlga_companion_quitting_no:companion_quitting_no_confirm|Oh... davvero... Intendi questo?
dlga_companion_quitting_no_confirm:companion_quitting_no_confirmed|Assolutamente. Lascerai questa Compagnia al mio ordine, o porteremo il tuo cadavere sopra il tuo scudo. Sono stato chiaro?
dlga_companion_quitting_no_confirm:companion_quitting_yes|No, non intendevo questo... Sei libero di andare.
dlga_companion_quitting_yes:close_window|Così questo è un addio. Forse i nostri destini s'incroceranno ancora, {playername}.
dlga_companion_quitting_no_confirmed:close_window|Hmm. Allora, penso proprio che rimarrò.
dlga_event_triggered:companion_objection_response|{s5}
dlga_companion_objection_response:close_window|Grazie, apprezzo la tua opinione.
dlga_companion_objection_response:close_window.1|Spero che non accada più.
dlga_companion_objection_response:close_window.2|La tua obiezione è annotata. Ora torna in riga.
dlga_event_triggered:companion_personalityclash2_b|{s5}
dlga_companion_personalityclash2_b:companion_personalityclash2_response|{s5}
dlga_companion_personalityclash2_response:close_window|{s11} è un onorato membro di questa Compagnia. Non voglio che abbiate più attriti con {reg11?lei:lui}.
dlga_companion_personalityclash2_response:close_window.1|Dite a {s11} che avete il mio benestare in questo e {reg11?lei:lui} dovrà stare al proprio posto.
dlga_companion_personalityclash2_response:close_window.2|Non ho tempo per litigi da marmocchi del genere. Non disturbatemi oltre!
dlga_event_triggered:companion_personalityclash_b|{s5}
dlga_companion_personalityclash_b:companion_personalityclash_response|{s5}
dlga_companion_personalityclash_response:close_window|{s11} è un capace membro di questa Compagnia. Non voglio che tu abbia più a che dire con {reg11?lei:lui}.
dlga_companion_personalityclash_response:close_window.1|Dite a {s11} che avete il mio benestare in questo e {reg11?lei:lui} dovrà stare al proprio posto.
dlga_companion_personalityclash_response:close_window.2|Non ho tempo per litigi da marmocchi del genere. Non disturbatemi oltre!
dlga_event_triggered:companion_personalitymatch_b|{s5}
dlga_companion_personalitymatch_b:companion_personalitymatch_response|{s5}
dlga_companion_personalitymatch_response:close_window|Molto bene.
dlga_event_triggered:companion_sisterly_advice|{s5}
dlga_companion_sisterly_advice:close_window|Grazie.
dlga_companion_sisterly_advice:close_window.1|Preferirei non discutere di queste cose.
dlga_event_triggered:companion_home_description|{s5}
dlga_companion_home_description:companion_home_description_2|Dimmi di più.
dlga_companion_home_description:close_window|Non abbiamo tempo di chiacchierare adesso.
dlga_companion_home_description:close_window.1|Preferirei che i miei compagni non mi annoiassero con queste trivialità.
dlga_companion_home_description_2:companion_home_description_3|{s5}
dlga_companion_home_description_3:close_window|{s5}
dlga_event_triggered:rebel_thanks_answer|{s6}
dlga_rebel_thanks_answer:rebel_thanks_answer_2|È un onore combattere per la vostra causa, {reg65?mia signora:mio signore}.
dlga_rebel_thanks_answer:rebel_thanks_answer_2.1|Avrete sempre il mio supporto leale, {reg65?mia signora:mio signore}.
dlga_rebel_thanks_answer_2:close_window|Mi mancheranno le avventure vissute insieme, ma i miei affari mi reclamano. Arrivederci per adesso, {playername}. Spero che ci rivedremo presto.
dlga_event_triggered:companion_political_grievance_response|{s21}
dlga_companion_political_grievance_response:close_window|La vostra opinione è nota.
dlga_event_triggered:companion_rejoin_response|Bene, {s21}, alla fine ti ho trovato. Sono andata a diffondere la parola della tua rivendicazione e ora sono pronta a riunirmi alla Compagnia.
dlga_event_triggered:companion_rejoin_response.1|Bene, {s21}, alla fine ti ho trovato! {s11}. Il resto del mio rapporto te lo presenterò per iscritto.
dlga_event_triggered:companion_embassy_results|Bene, {s21}, alla fine ti ho trovato. Sono tornato dalla mia missione a {s31}. Nell'insieme, direi, {s14}.
; dlga_companion_embassy_results:companion_rejoin_response|In this letter, {s12} addresses you as {reg59?Lady:Lord} of the {s4}, which implies some sort of recognition that you are a sovereign and independent monarch.
dlga_companion_embassy_results:companion_rejoin_response.1|In questa lettera, {s12} si rivolge a te come {reg59?Signora:Signore} di {s4}, il che implica il riconoscimento in qualità di monarca indipendente.
; dlga_companion_embassy_results:companion_rejoin_response.2|In his letter, {s12} merely refers to you as {playername}. {reg65?She:He} refused to acknowledge that you hold court in a former fief. This does not constitute recognition of your right to rule.
; dlga_companion_embassy_results:companion_rejoin_response.3|In his letter, {s12} merely refers to you as {playername}, omitting any title. This does not constitute recognition of your right to rule. {reg65?She:He} seemed nonplussed that you do not hold court anywhere.
dlga_companion_embassy_results:companion_rejoin_response.4|In questa lettera, {s12} si rivolge a te semplicemente come {playername}, omettendo qualsiasi titolo. Questo non costituisce alcun riconoscimento al tuo diritto a regnare.
dlga_companion_embassy_results:companion_rejoin_response.5|{s12} dice che l'attuale tregua deve ritenersi sufficiente.
dlga_companion_embassy_results:companion_truce_confirm|{s12} dice che è disposto a prendere in considerazione una tregua.
dlga_companion_embassy_results:companion_rejoin_response.6|{s12} dice che non è disposto a prendere in considerazione la pace.
dlga_companion_truce_confirm:companion_rejoin_response|Molto bene. Allora la pace con il {s4} può considerarsi fatta.
dlga_companion_truce_confirm:companion_rejoin_response.1|Ho cambiato idea, forse ciò non è attualmente nel nostro interesse...
dlga_companion_embassy_results:companion_rejoin_response.7|{s12} dice che hai già preso impegno di servire un altro sovrano.
